a,b,winrate_a_vs_b,matches,ci_low,ci_high
Eldrazi Bloodchief Combo,Samwise Combo,0.0,2,0.0,0.84
Eldrazi Bloodchief Combo,Eldrazi Aggro,0.0,1,0.0,0.98
Eldrazi Bloodchief Combo,Living End,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,4 Color Ritual,1.0,1,0.02,1.0
Eldrazi Bloodchief Combo,4 Color Omnath,0.0,1,0.0,0.98
Grixis Reanimator,Boros Energy,0.36,14,0.13,0.65
Grixis Reanimator,Affinity,0.58,12,0.28,0.85
Grixis Reanimator,Izzet Prowess,0.44,9,0.14,0.79
Grixis Reanimator,Amulet Titan,0.5,4,0.07,0.93
Grixis Reanimator,Domain Aggro,0.33,6,0.04,0.78
Grixis Reanimator,Jeskai Blink,0.67,3,0.09,0.99
Grixis Reanimator,Ruby Storm,0.5,6,0.12,0.88
Grixis Reanimator,Esper Reanimator,1.0,3,0.29,1.0
Grixis Reanimator,Eldrazi Ramp,0.33,3,0.01,0.91
Grixis Reanimator,Eldrazi Tron,0.0,2,0.0,0.84
Grixis Reanimator,Esper Phelia,0.5,2,0.01,0.99
Grixis Reanimator,Jeskai Control,0.0,2,0.0,0.84
Grixis Reanimator,Simic Ritual,1.0,1,0.02,1.0
Grixis Reanimator,Azorius Control,0.33,3,0.01,0.91
Grixis Reanimator,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Grixis Reanimator,Grixis Reanimator,0.5,2,0.01,0.99
Grixis Reanimator,Azorius Blink,0.0,2,0.0,0.84
Grixis Reanimator,Dimir Frog,0.0,1,0.0,0.98
Grixis Reanimator,Eldrazi Aggro,1.0,1,0.02,1.0
Grixis Reanimator,Living End,1.0,1,0.02,1.0
Grixis Reanimator,Hollow One,1.0,1,0.02,1.0
Grixis Reanimator,Mono Blue Tron,0.5,2,0.01,0.99
Grixis Reanimator,Burn,1.0,1,0.02,1.0
Grixis Reanimator,Izzet Metalcraft,0.0,1,0.0,0.98
Azorius Blink,Boros Energy,0.43,14,0.18,0.71
Azorius Blink,Affinity,0.25,4,0.01,0.81
Azorius Blink,Izzet Prowess,0.67,3,0.09,0.99
Azorius Blink,Amulet Titan,0.7,10,0.35,0.93
Azorius Blink,Domain Aggro,0.4,5,0.05,0.85
Azorius Blink,Jeskai Blink,0.25,4,0.01,0.81
Azorius Blink,Ruby Storm,0.0,2,0.0,0.84
Azorius Blink,Esper Reanimator,0.33,6,0.04,0.78
Azorius Blink,Eldrazi Ramp,1.0,1,0.02,1.0
Azorius Blink,Eldrazi Tron,0.67,3,0.09,0.99
Azorius Blink,Esper Phelia,0.33,6,0.04,0.78
Azorius Blink,Golgari Yawgmoth,1.0,1,0.02,1.0
Azorius Blink,Jeskai Control,0.0,1,0.0,0.98
Azorius Blink,Neoform,0.75,8,0.35,0.97
Azorius Blink,Simic Ritual,0.0,1,0.0,0.98
Azorius Blink,Azorius Control,0.33,3,0.01,0.91
Azorius Blink,Grixis Reanimator,1.0,2,0.16,1.0
Azorius Blink,Azorius Blink,0.5,2,0.01,0.99
Azorius Blink,Dimir Frog,0.0,1,0.0,0.98
Azorius Blink,Mill,1.0,1,0.02,1.0
Azorius Blink,Samwise Combo,1.0,1,0.02,1.0
Azorius Blink,4 Color Ritual,1.0,2,0.16,1.0
Azorius Blink,Mono Blue Tron,1.0,1,0.02,1.0
Dimir Frog,Boros Energy,0.36,11,0.11,0.69
Dimir Frog,Affinity,0.17,6,0.0,0.64
Dimir Frog,Izzet Prowess,0.29,7,0.04,0.71
Dimir Frog,Amulet Titan,0.67,6,0.22,0.96
Dimir Frog,Domain Aggro,0.2,5,0.01,0.72
Dimir Frog,Jeskai Blink,0.0,2,0.0,0.84
Dimir Frog,Esper Reanimator,0.5,2,0.01,0.99
Dimir Frog,Eldrazi Ramp,0.25,4,0.01,0.81
Dimir Frog,Eldrazi Tron,1.0,1,0.02,1.0
Dimir Frog,Esper Phelia,1.0,1,0.02,1.0
Dimir Frog,Golgari Yawgmoth,0.0,1,0.0,0.98
Dimir Frog,Jeskai Control,1.0,3,0.29,1.0
Dimir Frog,Tameshi Belcher,1.0,1,0.02,1.0
Dimir Frog,Simic Ritual,0.0,1,0.0,0.98
Dimir Frog,Azorius Control,0.0,2,0.0,0.84
Dimir Frog,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Dimir Frog,Grixis Reanimator,1.0,1,0.02,1.0
Dimir Frog,Azorius Blink,1.0,1,0.02,1.0
Dimir Frog,Mill,0.0,2,0.0,0.84
Dimir Frog,Living End,1.0,1,0.02,1.0
Dimir Frog,Hollow One,0.0,1,0.0,0.98
Dimir Frog,Mono Blue Tron,0.0,1,0.0,0.98
Mill,Boros Energy,0.17,12,0.02,0.48
Mill,Affinity,0.17,6,0.0,0.64
Mill,Izzet Prowess,0.2,5,0.01,0.72
Mill,Amulet Titan,0.5,4,0.07,0.93
Mill,Domain Aggro,0.0,2,0.0,0.84
Mill,Jeskai Blink,0.67,3,0.09,0.99
Mill,Ruby Storm,0.33,3,0.01,0.91
Mill,Esper Reanimator,0.0,1,0.0,0.98
Mill,Eldrazi Ramp,0.0,2,0.0,0.84
Mill,Eldrazi Tron,1.0,1,0.02,1.0
Mill,Jeskai Control,1.0,1,0.02,1.0
Mill,Neoform,1.0,1,0.02,1.0
Mill,Simic Ritual,1.0,2,0.16,1.0
Mill,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Mill,Azorius Blink,0.0,1,0.0,0.98
Mill,Dimir Frog,1.0,2,0.16,1.0
Mill,Mill,0.5,2,0.01,0.99
Mill,Samwise Combo,0.0,1,0.0,0.98
Mill,Mono Blue Tron,0.0,1,0.0,0.98
Mill,4 Color Omnath,1.0,1,0.02,1.0
Samwise Combo,Boros Energy,0.3,10,0.07,0.65
Samwise Combo,Affinity,0.5,6,0.12,0.88
Samwise Combo,Izzet Prowess,0.5,2,0.01,0.99
Samwise Combo,Amulet Titan,0.33,3,0.01,0.91
Samwise Combo,Domain Aggro,0.0,2,0.0,0.84
Samwise Combo,Jeskai Blink,1.0,3,0.29,1.0
Samwise Combo,Ruby Storm,0.33,3,0.01,0.91
Samwise Combo,Esper Reanimator,1.0,1,0.02,1.0
Samwise Combo,Eldrazi Ramp,1.0,1,0.02,1.0
Samwise Combo,Esper Phelia,0.0,1,0.0,0.98
Samwise Combo,Golgari Yawgmoth,0.5,2,0.01,0.99
Samwise Combo,Jeskai Control,0.75,4,0.19,0.99
Samwise Combo,Neoform,0.5,2,0.01,0.99
Samwise Combo,Tameshi Belcher,1.0,1,0.02,1.0
Samwise Combo,Simic Ritual,1.0,1,0.02,1.0
Samwise Combo,Azorius Control,0.0,1,0.0,0.98
Samwise Combo,Eldrazi Bloodchief Combo,1.0,2,0.16,1.0
Samwise Combo,Azorius Blink,0.0,1,0.0,0.98
Samwise Combo,Mill,1.0,1,0.02,1.0
Samwise Combo,Samwise Combo,0.5,2,0.01,0.99
Samwise Combo,Eldrazi Aggro,1.0,1,0.02,1.0
Eldrazi Aggro,Boros Energy,0.29,7,0.04,0.71
Eldrazi Aggro,Affinity,0.5,4,0.07,0.93
Eldrazi Aggro,Izzet Prowess,0.43,7,0.1,0.82
Eldrazi Aggro,Amulet Titan,0.5,2,0.01,0.99
Eldrazi Aggro,Jeskai Blink,0.0,2,0.0,0.84
Eldrazi Aggro,Ruby Storm,0.0,2,0.0,0.84
Eldrazi Aggro,Esper Reanimator,1.0,2,0.16,1.0
Eldrazi Aggro,Eldrazi Ramp,1.0,1,0.02,1.0
Eldrazi Aggro,Eldrazi Tron,1.0,1,0.02,1.0
Eldrazi Aggro,Golgari Yawgmoth,1.0,1,0.02,1.0
Eldrazi Aggro,Jeskai Control,0.5,2,0.01,0.99
Eldrazi Aggro,Neoform,0.5,2,0.01,0.99
Eldrazi Aggro,Tameshi Belcher,1.0,1,0.02,1.0
Eldrazi Aggro,Simic Ritual,1.0,1,0.02,1.0
Eldrazi Aggro,Azorius Control,1.0,1,0.02,1.0
Eldrazi Aggro,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Eldrazi Aggro,Grixis Reanimator,0.0,1,0.0,0.98
Eldrazi Aggro,Samwise Combo,0.0,1,0.0,0.98
Eldrazi Aggro,Living End,0.0,2,0.0,0.84
Eldrazi Aggro,4 Color Ritual,0.0,1,0.0,0.98
Eldrazi Aggro,Hollow One,1.0,1,0.02,1.0
Eldrazi Aggro,Burn,1.0,1,0.02,1.0
Living End,Boros Energy,0.46,13,0.19,0.75
Living End,Affinity,0.5,2,0.01,0.99
Living End,Izzet Prowess,0.5,2,0.01,0.99
Living End,Amulet Titan,1.0,1,0.02,1.0
Living End,Domain Aggro,0.5,4,0.07,0.93
Living End,Jeskai Blink,1.0,4,0.4,1.0
Living End,Ruby Storm,0.5,2,0.01,0.99
Living End,Esper Reanimator,0.67,3,0.09,0.99
Living End,Eldrazi Ramp,1.0,2,0.16,1.0
Living End,Eldrazi Tron,1.0,1,0.02,1.0
Living End,Esper Phelia,1.0,1,0.02,1.0
Living End,Golgari Yawgmoth,0.67,3,0.09,0.99
Living End,Jeskai Control,0.5,2,0.01,0.99
Living End,Neoform,0.5,2,0.01,0.99
Living End,Simic Ritual,0.5,2,0.01,0.99
Living End,Azorius Control,1.0,1,0.02,1.0
Living End,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Living End,Grixis Reanimator,0.0,1,0.0,0.98
Living End,Dimir Frog,0.0,1,0.0,0.98
Living End,Eldrazi Aggro,1.0,2,0.16,1.0
Living End,Living End,0.5,2,0.01,0.99
Living End,Hollow One,1.0,1,0.02,1.0
4 Color Ritual,Boros Energy,0.36,11,0.11,0.69
4 Color Ritual,Affinity,1.0,2,0.16,1.0
4 Color Ritual,Izzet Prowess,1.0,1,0.02,1.0
4 Color Ritual,Amulet Titan,1.0,3,0.29,1.0
4 Color Ritual,Jeskai Blink,0.0,2,0.0,0.84
4 Color Ritual,Ruby Storm,0.75,4,0.19,0.99
4 Color Ritual,Esper Reanimator,1.0,1,0.02,1.0
4 Color Ritual,Eldrazi Ramp,0.5,2,0.01,0.99
4 Color Ritual,Eldrazi Tron,1.0,2,0.16,1.0
4 Color Ritual,Esper Phelia,0.0,1,0.0,0.98
4 Color Ritual,Golgari Yawgmoth,0.75,4,0.19,0.99
4 Color Ritual,Jeskai Control,1.0,1,0.02,1.0
4 Color Ritual,Neoform,0.5,2,0.01,0.99
4 Color Ritual,Simic Ritual,0.0,1,0.0,0.98
4 Color Ritual,Azorius Control,0.5,2,0.01,0.99
4 Color Ritual,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
4 Color Ritual,Azorius Blink,0.0,2,0.0,0.84
4 Color Ritual,Eldrazi Aggro,1.0,1,0.02,1.0
4 Color Ritual,Burn,1.0,1,0.02,1.0
Hollow One,Boros Energy,0.6,5,0.15,0.95
Hollow One,Affinity,0.4,5,0.05,0.85
Hollow One,Izzet Prowess,0.5,4,0.07,0.93
Hollow One,Amulet Titan,0.5,2,0.01,0.99
Hollow One,Domain Aggro,0.0,1,0.0,0.98
Hollow One,Jeskai Blink,0.67,3,0.09,0.99
Hollow One,Ruby Storm,0.0,1,0.0,0.98
Hollow One,Esper Reanimator,0.0,1,0.0,0.98
Hollow One,Eldrazi Ramp,0.0,1,0.0,0.98
Hollow One,Esper Phelia,0.0,4,0.0,0.6
Hollow One,Golgari Yawgmoth,1.0,1,0.02,1.0
Hollow One,Simic Ritual,0.0,1,0.0,0.98
Hollow One,Grixis Reanimator,0.0,1,0.0,0.98
Hollow One,Dimir Frog,1.0,1,0.02,1.0
Hollow One,Eldrazi Aggro,0.0,1,0.0,0.98
Hollow One,Living End,0.0,1,0.0,0.98
Hollow One,Burn,1.0,1,0.02,1.0
Mono Blue Tron,Boros Energy,0.43,7,0.1,0.82
Mono Blue Tron,Izzet Prowess,0.0,1,0.0,0.98
Mono Blue Tron,Amulet Titan,0.25,4,0.01,0.81
Mono Blue Tron,Domain Aggro,0.33,3,0.01,0.91
Mono Blue Tron,Jeskai Blink,0.0,1,0.0,0.98
Mono Blue Tron,Ruby Storm,0.67,3,0.09,0.99
Mono Blue Tron,Esper Reanimator,0.0,3,0.0,0.71
Mono Blue Tron,Eldrazi Ramp,0.5,2,0.01,0.99
Mono Blue Tron,Eldrazi Tron,0.67,3,0.09,0.99
Mono Blue Tron,Golgari Yawgmoth,1.0,1,0.02,1.0
Mono Blue Tron,Jeskai Control,0.0,3,0.0,0.71
Mono Blue Tron,Tameshi Belcher,0.0,1,0.0,0.98
Mono Blue Tron,Azorius Control,0.0,1,0.0,0.98
Mono Blue Tron,Grixis Reanimator,0.5,2,0.01,0.99
Mono Blue Tron,Azorius Blink,0.0,1,0.0,0.98
Mono Blue Tron,Dimir Frog,1.0,1,0.02,1.0
Mono Blue Tron,Mill,1.0,1,0.02,1.0
4 Color Omnath,Boros Energy,0.83,6,0.36,1.0
4 Color Omnath,Affinity,0.5,4,0.07,0.93
4 Color Omnath,Izzet Prowess,0.67,3,0.09,0.99
4 Color Omnath,Amulet Titan,1.0,2,0.16,1.0
4 Color Omnath,Jeskai Blink,1.0,1,0.02,1.0
4 Color Omnath,Ruby Storm,0.2,5,0.01,0.72
4 Color Omnath,Esper Reanimator,1.0,1,0.02,1.0
4 Color Omnath,Eldrazi Ramp,0.5,2,0.01,0.99
4 Color Omnath,Eldrazi Tron,0.4,5,0.05,0.85
4 Color Omnath,Esper Phelia,0.0,1,0.0,0.98
4 Color Omnath,Golgari Yawgmoth,0.0,1,0.0,0.98
4 Color Omnath,Jeskai Control,0.0,1,0.0,0.98
4 Color Omnath,Azorius Control,1.0,2,0.16,1.0
4 Color Omnath,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
4 Color Omnath,Mill,0.0,1,0.0,0.98
Esper Frog,Boros Energy,0.5,6,0.12,0.88
Esper Frog,Affinity,0.0,4,0.0,0.6
Esper Frog,Izzet Prowess,1.0,1,0.02,1.0
Esper Frog,Amulet Titan,0.67,3,0.09,0.99
Esper Frog,Domain Aggro,0.0,2,0.0,0.84
Esper Frog,Golgari Yawgmoth,0.33,3,0.01,0.91
Esper Frog,Jeskai Control,1.0,1,0.02,1.0
Esper Frog,Simic Ritual,1.0,1,0.02,1.0
Esper Frog,Azorius Control,0.0,1,0.0,0.98
Esper Frog,Azorius Blink,0.5,2,0.01,0.99
Esper Frog,Dimir Frog,0.5,2,0.01,0.99
Esper Frog,Eldrazi Aggro,0.0,1,0.0,0.98
Esper Frog,Hollow One,1.0,1,0.02,1.0
Hammer Time,Boros Energy,0.2,5,0.01,0.72
Hammer Time,Affinity,0.0,2,0.0,0.84
Hammer Time,Izzet Prowess,1.0,1,0.02,1.0
Hammer Time,Amulet Titan,0.0,4,0.0,0.6
Hammer Time,Domain Aggro,1.0,1,0.02,1.0
Hammer Time,Jeskai Blink,0.0,2,0.0,0.84
Hammer Time,Ruby Storm,0.0,3,0.0,0.71
Hammer Time,Eldrazi Tron,0.0,1,0.0,0.98
Hammer Time,Esper Phelia,1.0,1,0.02,1.0
Hammer Time,Tameshi Belcher,0.0,2,0.0,0.84
Hammer Time,Eldrazi Aggro,0.0,1,0.0,0.98
Hammer Time,Izzet Metalcraft,1.0,1,0.02,1.0
Grixis Frog,Boros Energy,0.33,6,0.04,0.78
Grixis Frog,Affinity,0.0,2,0.0,0.84
Grixis Frog,Izzet Prowess,0.0,1,0.0,0.98
Grixis Frog,Amulet Titan,1.0,2,0.16,1.0
Grixis Frog,Domain Aggro,0.0,1,0.0,0.98
Grixis Frog,Esper Phelia,1.0,1,0.02,1.0
Grixis Frog,Golgari Yawgmoth,0.0,2,0.0,0.84
Grixis Frog,Jeskai Control,0.0,1,0.0,0.98
Grixis Frog,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Grixis Frog,Dimir Frog,1.0,1,0.02,1.0
Grixis Frog,Mill,0.5,2,0.01,0.99
Grixis Frog,Samwise Combo,0.0,1,0.0,0.98
Burn,Boros Energy,0.33,3,0.01,0.91
Burn,Affinity,0.0,1,0.0,0.98
Burn,Izzet Prowess,0.67,3,0.09,0.99
Burn,Domain Aggro,0.0,1,0.0,0.98
Burn,Ruby Storm,0.0,1,0.0,0.98
Burn,Esper Reanimator,0.0,1,0.0,0.98
Burn,Eldrazi Ramp,0.0,2,0.0,0.84
Burn,Eldrazi Tron,0.5,2,0.01,0.99
Burn,Golgari Yawgmoth,1.0,1,0.02,1.0
Burn,Jeskai Control,0.0,1,0.0,0.98
Burn,Neoform,0.0,1,0.0,0.98
Burn,Grixis Reanimator,0.0,1,0.0,0.98
Burn,Eldrazi Aggro,0.0,1,0.0,0.98
Burn,4 Color Ritual,0.0,1,0.0,0.98
Burn,Hollow One,0.0,1,0.0,0.98
Izzet Metalcraft,Boros Energy,0.5,4,0.07,0.93
Izzet Metalcraft,Affinity,1.0,2,0.16,1.0
Izzet Metalcraft,Izzet Prowess,1.0,1,0.02,1.0
Izzet Metalcraft,Amulet Titan,0.67,3,0.09,0.99
Izzet Metalcraft,Domain Aggro,0.0,1,0.0,0.98
Izzet Metalcraft,Jeskai Blink,1.0,1,0.02,1.0
Izzet Metalcraft,Ruby Storm,1.0,2,0.16,1.0
Izzet Metalcraft,Eldrazi Ramp,0.0,1,0.0,0.98
Izzet Metalcraft,Esper Phelia,0.0,1,0.0,0.98
Izzet Metalcraft,Golgari Yawgmoth,0.0,1,0.0,0.98
Izzet Metalcraft,Jeskai Control,0.0,1,0.0,0.98
Izzet Metalcraft,Neoform,1.0,1,0.02,1.0
Izzet Metalcraft,Simic Ritual,1.0,1,0.02,1.0
Izzet Metalcraft,Azorius Control,1.0,1,0.02,1.0
Izzet Metalcraft,Grixis Reanimator,1.0,1,0.02,1.0
Dredge,Boros Energy,0.0,4,0.0,0.6
Dredge,Affinity,0.5,2,0.01,0.99
Dredge,Izzet Prowess,0.0,1,0.0,0.98
Dredge,Domain Aggro,0.5,2,0.01,0.99
Dredge,Jeskai Blink,1.0,2,0.16,1.0
Dredge,Ruby Storm,0.5,2,0.01,0.99
Dredge,Eldrazi Tron,0.0,1,0.0,0.98
Dredge,Golgari Yawgmoth,0.0,1,0.0,0.98
Dredge,Jeskai Control,1.0,1,0.02,1.0
Dredge,Neoform,0.0,1,0.0,0.98
Dredge,Tameshi Belcher,1.0,2,0.16,1.0
Dredge,Azorius Control,0.0,1,0.0,0.98
Dredge,Mill,0.0,1,0.0,0.98
Dredge,Eldrazi Aggro,1.0,1,0.02,1.0
Dredge,4 Color Ritual,0.0,1,0.0,0.98
Dredge,Mono Blue Tron,0.0,1,0.0,0.98
Temur Song,Boros Energy,0.67,3,0.09,0.99
Temur Song,Affinity,0.33,3,0.01,0.91
Temur Song,Amulet Titan,0.0,1,0.0,0.98
Temur Song,Domain Aggro,0.0,2,0.0,0.84
Temur Song,Golgari Yawgmoth,0.5,2,0.01,0.99
Temur Song,Jeskai Control,0.0,1,0.0,0.98
Temur Song,Neoform,0.0,2,0.0,0.84
Temur Song,Tameshi Belcher,1.0,1,0.02,1.0
Temur Song,Grixis Reanimator,1.0,1,0.02,1.0
Temur Song,Dimir Frog,0.0,2,0.0,0.84
Temur Song,Eldrazi Aggro,1.0,1,0.02,1.0
Temur Song,Mono Blue Tron,1.0,1,0.02,1.0
Temur Song,Izzet Metalcraft,1.0,1,0.02,1.0
Mono Black Necrodominance,Boros Energy,0.33,3,0.01,0.91
Mono Black Necrodominance,Affinity,0.33,3,0.01,0.91
Mono Black Necrodominance,Izzet Prowess,0.0,1,0.0,0.98
Mono Black Necrodominance,Amulet Titan,1.0,3,0.29,1.0
Mono Black Necrodominance,Domain Aggro,0.5,2,0.01,0.99
Mono Black Necrodominance,Esper Reanimator,1.0,1,0.02,1.0
Mono Black Necrodominance,Eldrazi Ramp,1.0,1,0.02,1.0
Mono Black Necrodominance,Neoform,1.0,1,0.02,1.0
Mono Black Necrodominance,Tameshi Belcher,0.0,1,0.0,0.98
Mono Black Necrodominance,Simic Ritual,1.0,1,0.02,1.0
Mono Black Necrodominance,Grixis Reanimator,1.0,1,0.02,1.0
Mono Black Necrodominance,4 Color Ritual,0.0,1,0.0,0.98
Hardened Scales,Boros Energy,0.0,1,0.0,0.98
Hardened Scales,Affinity,0.0,1,0.0,0.98
Hardened Scales,Izzet Prowess,0.33,3,0.01,0.91
Hardened Scales,Amulet Titan,0.0,1,0.0,0.98
Hardened Scales,Domain Aggro,1.0,1,0.02,1.0
Hardened Scales,Esper Reanimator,0.0,1,0.0,0.98
Hardened Scales,Eldrazi Ramp,0.0,1,0.0,0.98
Hardened Scales,Eldrazi Tron,1.0,1,0.02,1.0
Hardened Scales,Tameshi Belcher,1.0,2,0.16,1.0
Hardened Scales,Eldrazi Aggro,0.0,1,0.0,0.98
Bant Ritual,Boros Energy,1.0,1,0.02,1.0
Bant Ritual,Affinity,0.0,1,0.0,0.98
Bant Ritual,Izzet Prowess,1.0,1,0.02,1.0
Bant Ritual,Amulet Titan,0.0,1,0.0,0.98
Bant Ritual,Domain Aggro,0.5,2,0.01,0.99
Bant Ritual,Jeskai Blink,1.0,2,0.16,1.0
Bant Ritual,Esper Reanimator,0.0,1,0.0,0.98
Bant Ritual,Eldrazi Tron,1.0,1,0.02,1.0
Bant Ritual,Jeskai Control,0.67,3,0.09,0.99
Bant Ritual,Tameshi Belcher,0.0,1,0.0,0.98
Bant Ritual,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Bant Ritual,Grixis Reanimator,0.0,1,0.0,0.98
Bant Ritual,Mill,1.0,2,0.16,1.0
Bant Ritual,4 Color Ritual,0.0,1,0.0,0.98
Infect,Izzet Prowess,0.5,2,0.01,0.99
Infect,Amulet Titan,1.0,1,0.02,1.0
Infect,Domain Aggro,0.5,2,0.01,0.99
Infect,Esper Reanimator,0.0,3,0.0,0.71
Infect,Eldrazi Ramp,0.0,1,0.0,0.98
Infect,Neoform,0.5,2,0.01,0.99
Infect,Grixis Reanimator,0.0,1,0.0,0.98
Infect,Dimir Frog,0.0,1,0.0,0.98
Infect,Hollow One,0.0,1,0.0,0.98
Merfolk,Boros Energy,0.33,3,0.01,0.91
Merfolk,Izzet Prowess,0.0,2,0.0,0.84
Merfolk,Ruby Storm,1.0,1,0.02,1.0
Merfolk,Esper Reanimator,1.0,1,0.02,1.0
Merfolk,Neoform,1.0,1,0.02,1.0
Merfolk,Tameshi Belcher,0.0,1,0.0,0.98
Merfolk,Azorius Control,1.0,1,0.02,1.0
Merfolk,4 Color Ritual,0.0,1,0.0,0.98
Merfolk,Hollow One,0.0,2,0.0,0.84
Izzet Murktide,Boros Energy,0.75,4,0.19,0.99
Izzet Murktide,Affinity,0.0,2,0.0,0.84
Izzet Murktide,Izzet Prowess,1.0,2,0.16,1.0
Izzet Murktide,Amulet Titan,0.0,1,0.0,0.98
Izzet Murktide,Jeskai Blink,1.0,1,0.02,1.0
Izzet Murktide,Eldrazi Ramp,1.0,1,0.02,1.0
Izzet Murktide,Eldrazi Tron,1.0,1,0.02,1.0
Izzet Murktide,Esper Phelia,1.0,1,0.02,1.0
Izzet Murktide,Golgari Yawgmoth,1.0,1,0.02,1.0
Izzet Murktide,Azorius Control,1.0,1,0.02,1.0
Izzet Murktide,Eldrazi Aggro,0.0,1,0.0,0.98
Orzhov Blink,Boros Energy,0.5,2,0.01,0.99
Orzhov Blink,Affinity,1.0,1,0.02,1.0
Orzhov Blink,Izzet Prowess,0.0,1,0.0,0.98
Orzhov Blink,Amulet Titan,0.25,4,0.01,0.81
Orzhov Blink,Domain Aggro,0.0,1,0.0,0.98
Orzhov Blink,Jeskai Blink,0.0,2,0.0,0.84
Orzhov Blink,Eldrazi Ramp,0.0,1,0.0,0.98
Orzhov Blink,Eldrazi Tron,0.0,1,0.0,0.98
Orzhov Blink,Esper Phelia,0.0,1,0.0,0.98
Orzhov Blink,Golgari Yawgmoth,0.0,1,0.0,0.98
Orzhov Blink,Jeskai Control,1.0,1,0.02,1.0
Orzhov Blink,Simic Ritual,0.0,1,0.0,0.98
Orzhov Blink,Hollow One,0.0,1,0.0,0.98
Dimir Control,Boros Energy,0.0,2,0.0,0.84
Dimir Control,Affinity,0.0,1,0.0,0.98
Dimir Control,Izzet Prowess,1.0,1,0.02,1.0
Dimir Control,Ruby Storm,0.0,2,0.0,0.84
Dimir Control,Esper Reanimator,1.0,1,0.02,1.0
Dimir Control,Eldrazi Ramp,0.0,2,0.0,0.84
Dimir Control,Esper Phelia,0.0,1,0.0,0.98
Dimir Control,Jeskai Control,1.0,1,0.02,1.0
Dimir Control,Simic Ritual,0.0,1,0.0,0.98
Dimir Control,Dimir Frog,0.5,2,0.01,0.99
Dimir Control,Eldrazi Aggro,1.0,1,0.02,1.0
Izzet Control,Boros Energy,1.0,1,0.02,1.0
Izzet Control,Affinity,0.5,2,0.01,0.99
Izzet Control,Izzet Prowess,0.0,1,0.0,0.98
Izzet Control,Amulet Titan,1.0,2,0.16,1.0
Izzet Control,Esper Reanimator,0.0,1,0.0,0.98
Izzet Control,Esper Phelia,1.0,1,0.02,1.0
Izzet Control,Jeskai Control,1.0,1,0.02,1.0
Izzet Control,Tameshi Belcher,1.0,2,0.16,1.0
Izzet Control,Grixis Reanimator,1.0,1,0.02,1.0
Izzet Control,Hollow One,0.0,1,0.0,0.98
Izzet Control,Burn,0.0,1,0.0,0.98
Izzet Control,Izzet Metalcraft,1.0,1,0.02,1.0
Eldrazi Breach,Boros Energy,0.0,1,0.0,0.98
Eldrazi Breach,Affinity,0.0,2,0.0,0.84
Eldrazi Breach,Amulet Titan,0.33,3,0.01,0.91
Eldrazi Breach,Domain Aggro,0.0,3,0.0,0.71
Eldrazi Breach,Esper Phelia,1.0,1,0.02,1.0
Eldrazi Breach,Golgari Yawgmoth,0.5,2,0.01,0.99
Eldrazi Breach,Tameshi Belcher,0.0,1,0.0,0.98
Eldrazi Breach,Dimir Frog,0.0,1,0.0,0.98
Eldrazi Breach,Samwise Combo,1.0,1,0.02,1.0
Kethis Combo,Affinity,1.0,1,0.02,1.0
Kethis Combo,Izzet Prowess,0.0,1,0.0,0.98
Kethis Combo,Amulet Titan,1.0,2,0.16,1.0
Kethis Combo,Domain Aggro,0.0,1,0.0,0.98
Kethis Combo,Jeskai Blink,0.0,1,0.0,0.98
Kethis Combo,Esper Reanimator,1.0,2,0.16,1.0
Kethis Combo,Azorius Control,1.0,1,0.02,1.0
Kethis Combo,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Kethis Combo,Dimir Frog,0.0,1,0.0,0.98
Kethis Combo,Mill,0.0,1,0.0,0.98
Kethis Combo,Burn,1.0,1,0.02,1.0
Mardu Energy,Boros Energy,0.0,2,0.0,0.84
Mardu Energy,Affinity,1.0,1,0.02,1.0
Mardu Energy,Amulet Titan,1.0,2,0.16,1.0
Mardu Energy,Domain Aggro,1.0,1,0.02,1.0
Mardu Energy,Ruby Storm,0.0,1,0.0,0.98
Mardu Energy,Esper Reanimator,0.0,1,0.0,0.98
Mardu Energy,Eldrazi Ramp,0.0,1,0.0,0.98
Mardu Energy,Golgari Yawgmoth,0.0,1,0.0,0.98
Mardu Energy,Neoform,0.5,2,0.01,0.99
Mardu Energy,Hollow One,0.0,2,0.0,0.84
Mardu Energy,4 Color Omnath,1.0,1,0.02,1.0
Dimir Oculus,Boros Energy,1.0,1,0.02,1.0
Dimir Oculus,Izzet Prowess,0.0,1,0.0,0.98
Dimir Oculus,Amulet Titan,1.0,1,0.02,1.0
Dimir Oculus,Domain Aggro,0.0,1,0.0,0.98
Dimir Oculus,Jeskai Blink,0.0,1,0.0,0.98
Dimir Oculus,Eldrazi Tron,0.5,2,0.01,0.99
Dimir Oculus,Esper Phelia,1.0,1,0.02,1.0
