event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_9,xDaddy,,mainboard,Mountain,13
,deck_9,xDaddy,,mainboard,Great Furnace,4
,deck_9,xDaddy,,mainboard,Clockwork Percussionist,4
,deck_9,xDaddy,,mainboard,Goblin Tomb Raider,4
,deck_9,xDaddy,,mainboard,Goblin Bushwhacker,4
,deck_9,xDaddy,,mainboard,Burning-Tree Emissary,4
,deck_9,xDaddy,,mainboard,Rally at the Hornburg,4
,deck_9,xDaddy,,mainboard,Reckless Impulse,4
,deck_9,xDaddy,,mainboard,Experimental Synthesizer,3
,deck_9,xDaddy,,mainboard,Lightning Bolt,4
,deck_9,xDaddy,,mainboard,Galvanic Blast,4
,deck_9,xDaddy,,mainboard,Voldaren Epicure,4
,deck_9,xDaddy,,mainboard,Chain Lightning,3
,deck_9,xDaddy,,mainboard,Fireblast,1
,deck_9,xDaddy,,sideboard,Pyroblast,3
,deck_9,xDaddy,,sideboard,Smash to Smithereens,4
,deck_9,xDaddy,,sideboard,Relic of Progenitus,1
,deck_9,xDaddy,,sideboard,Relic of Progenitus,2
,deck_9,xDaddy,,sideboard,End the Festivities,3
,deck_9,xDaddy,,sideboard,Searing Blaze,2
