event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_14,uspdudes,,mainboard,Swamp,12
,deck_14,uspdudes,,mainboard,Grim Bauble,4
,deck_14,uspdudes,,mainboard,Reckoner's Bargain,4
,deck_14,uspdudes,,mainboard,Fanatical Offering,4
,deck_14,uspdudes,,mainboard,Vault of Whispers,4
,deck_14,uspdudes,,mainboard,Mukotai Ambusher,4
,deck_14,uspdudes,,mainboard,Lembas,4
,deck_14,uspdudes,,mainboard,Refurbished Familiar,4
,deck_14,uspdudes,,mainboard,Khalni Garden,4
,deck_14,uspdudes,,mainboard,Cast Down,4
,deck_14,uspdudes,,mainboard,Cauldron Familiar,3
,deck_14,uspdudes,,mainboard,Blood Fountain,1
,deck_14,uspdudes,,mainboard,Ichor Wellspring,4
,deck_14,uspdudes,,mainboard,Accursed Marauder,1
,deck_14,uspdudes,,mainboard,Myr Retriever,1
,deck_14,uspdudes,,mainboard,Crypt Rats,1
,deck_14,uspdudes,,mainboard,Chittering Rats,1
,deck_14,uspdudes,,sideboard,Duress,4
,deck_14,uspdudes,,sideboard,Relic of Progenitus,4
,deck_14,uspdudes,,sideboard,Crypt Rats,1
,deck_14,uspdudes,,sideboard,Accursed Marauder,3
,deck_14,uspdudes,,sideboard,Suffocating Fumes,3
