event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_15,Mate_wosk,,mainboard,Mountain,18
,deck_15,Mate_wosk,,mainboard,Fiery Temper,4
,deck_15,Mate_wosk,,mainboard,Lightning Bolt,4
,deck_15,Mate_wosk,,mainboard,Grab the Prize,4
,deck_15,Mate_wosk,,mainboard,Highway Robbery,4
,deck_15,Mate_wosk,,mainboard,Guttersnipe,3
,deck_15,Mate_wosk,,mainboard,Kessig Flamebreather,4
,deck_15,Mate_wosk,,mainboard,Lava Dart,4
,deck_15,Mate_wosk,,mainboard,Fireblast,3
,deck_15,Mate_wosk,,mainboard,Faithless Looting,4
,deck_15,Mate_wosk,,mainboard,Sneaky Snacker,4
,deck_15,Mate_wosk,,mainboard,Voldaren Epicure,4
,deck_15,Mate_wosk,,sideboard,Searing Blaze,3
,deck_15,Mate_wosk,,sideboard,Relic of Progenitus,3
,deck_15,Mate_wosk,,sideboard,Red Elemental Blast,3
,deck_15,Mate_wosk,,sideboard,Pyroblast,3
,deck_15,Mate_wosk,,sideboard,End the Festivities,3
