a,b,winrate_a_vs_b,matches,ci_low,ci_high
Flicker Tron,UB Faeries,0.5,2,0.01,0.99
Flicker Tron,Golgari Gardens,1.0,2,0.16,1.0
Flicker Tron,GW Bogles,1.0,1,0.02,1.0
Flicker Tron,Esper Affinity,0.0,1,0.0,0.98
Flicker Tron,Mono White Heroic,0.0,1,0.0,0.98
Flicker Tron,Monster Tron,0.0,1,0.0,0.98
Flicker Tron,Jeskai Ephemerate,0.0,1,0.0,0.98
Flicker Tron,Altar Tron,1.0,1,0.02,1.0
Flicker Tron,Dimir Affinity,0.0,1,0.0,0.98
Flicker Tron,Retriever Combo,0.0,1,0.0,0.98
Flicker Tron,Izzet Skred,0.0,1,0.0,0.98
Flicker Tron,Naya Gates,1.0,1,0.02,1.0
Dimir Affinity,Mono Red Madness,0.33,6,0.04,0.78
Dimir Affinity,Mono Blue Terror,0.67,3,0.09,0.99
Dimir Affinity,Elves,0.33,6,0.04,0.78
Dimir Affinity,Grixis Affinity,0.5,2,0.01,0.99
Dimir Affinity,Mono Red Rally,0.25,4,0.01,0.81
Dimir Affinity,Jund Wildfire,0.43,7,0.1,0.82
Dimir Affinity,Mono Blue Faeries,0.0,1,0.0,0.98
Dimir Affinity,Spy Combo,0.0,4,0.0,0.6
Dimir Affinity,Caw Gates,0.5,2,0.01,0.99
Dimir Affinity,White Weenie,1.0,1,0.02,1.0
Dimir Affinity,Dimir Terror,0.5,4,0.07,0.93
Dimir Affinity,UB Faeries,0.0,2,0.0,0.84
Dimir Affinity,UWx Familiar,0.5,2,0.01,0.99
Dimir Affinity,Golgari Gardens,0.5,2,0.01,0.99
Dimir Affinity,GW Bogles,0.5,2,0.01,0.99
Dimir Affinity,Esper Affinity,0.0,3,0.0,0.71
Dimir Affinity,Mono Red Synthesizer,1.0,1,0.02,1.0
Dimir Affinity,Mono White Heroic,1.0,1,0.02,1.0
Dimir Affinity,Monster Tron,0.0,2,0.0,0.84
Dimir Affinity,Flicker Tron,1.0,1,0.02,1.0
Dimir Affinity,Dimir Affinity,0.5,2,0.01,0.99
Dimir Affinity,Mono Green Stompy,0.0,1,0.0,0.98
Dimir Affinity,Naya Gates,1.0,1,0.02,1.0
Dimir Affinity,Boros Bully,0.0,1,0.0,0.98
Jeskai Metalcraft,Mono Red Madness,0.25,4,0.01,0.81
Jeskai Metalcraft,Mono Blue Terror,1.0,1,0.02,1.0
Jeskai Metalcraft,Elves,0.33,6,0.04,0.78
Jeskai Metalcraft,Rakdos Madness,0.33,9,0.07,0.7
Jeskai Metalcraft,Grixis Affinity,1.0,3,0.29,1.0
Jeskai Metalcraft,Mono Red Rally,0.75,4,0.19,0.99
Jeskai Metalcraft,Jund Wildfire,0.67,3,0.09,0.99
Jeskai Metalcraft,Gruul Ramp,0.67,3,0.09,0.99
Jeskai Metalcraft,Mono Blue Faeries,1.0,2,0.16,1.0
Jeskai Metalcraft,Spy Combo,1.0,1,0.02,1.0
Jeskai Metalcraft,White Weenie,1.0,1,0.02,1.0
Jeskai Metalcraft,Dimir Terror,1.0,2,0.16,1.0
Jeskai Metalcraft,UB Faeries,1.0,1,0.02,1.0
Jeskai Metalcraft,UWx Familiar,1.0,1,0.02,1.0
Jeskai Metalcraft,Mono Black Sacrifice,1.0,2,0.16,1.0
Jeskai Metalcraft,GW Bogles,0.0,1,0.0,0.98
Jeskai Metalcraft,Dredge,1.0,1,0.02,1.0
Jeskai Metalcraft,Mono Red Synthesizer,1.0,1,0.02,1.0
Jeskai Metalcraft,Mono White Heroic,0.5,2,0.01,0.99
Jeskai Metalcraft,Monster Tron,0.0,2,0.0,0.84
Jeskai Metalcraft,Defender Combo,1.0,1,0.02,1.0
Jeskai Metalcraft,Mono Green Stompy,1.0,2,0.16,1.0
Jeskai Metalcraft,Naya Gates,0.5,4,0.07,0.93
Red Storm,Mono Red Madness,0.86,7,0.42,1.0
Red Storm,Mono Blue Terror,0.0,2,0.0,0.84
Red Storm,Elves,0.9,10,0.55,1.0
Red Storm,Rakdos Madness,0.0,2,0.0,0.84
Red Storm,Grixis Affinity,0.8,5,0.28,0.99
Red Storm,Mono Red Rally,0.25,4,0.01,0.81
Red Storm,Jund Wildfire,1.0,4,0.4,1.0
Red Storm,Gruul Ramp,1.0,1,0.02,1.0
Red Storm,Spy Combo,0.5,2,0.01,0.99
Red Storm,Caw Gates,0.6,5,0.15,0.95
Red Storm,White Weenie,1.0,1,0.02,1.0
Red Storm,UB Faeries,0.0,1,0.0,0.98
Red Storm,UWx Familiar,1.0,2,0.16,1.0
Red Storm,Mono Black Sacrifice,1.0,1,0.02,1.0
Red Storm,GW Bogles,1.0,1,0.02,1.0
Red Storm,Mono Red Synthesizer,0.0,1,0.0,0.98
Red Storm,Mono White Heroic,0.0,1,0.0,0.98
Red Storm,Monster Tron,1.0,1,0.02,1.0
Red Storm,Altar Tron,0.0,1,0.0,0.98
Red Storm,Izzet Skred,1.0,1,0.02,1.0
Red Storm,Dimir Control,0.0,2,0.0,0.84
Red Storm,Boros Bully,1.0,1,0.02,1.0
Retriever Combo,Mono Red Madness,0.0,5,0.0,0.52
Retriever Combo,Mono Blue Terror,0.09,11,0.0,0.41
Retriever Combo,Elves,0.0,2,0.0,0.84
Retriever Combo,Rakdos Madness,0.75,4,0.19,0.99
Retriever Combo,Grixis Affinity,0.5,4,0.07,0.93
Retriever Combo,Mono Red Rally,0.4,5,0.05,0.85
Retriever Combo,Jund Wildfire,1.0,4,0.4,1.0
Retriever Combo,Gruul Ramp,0.0,1,0.0,0.98
Retriever Combo,Mono Blue Faeries,0.0,3,0.0,0.71
Retriever Combo,Spy Combo,0.5,2,0.01,0.99
Retriever Combo,White Weenie,1.0,1,0.02,1.0
Retriever Combo,Dimir Terror,0.5,4,0.07,0.93
Retriever Combo,UB Faeries,1.0,3,0.29,1.0
Retriever Combo,Golgari Gardens,0.0,1,0.0,0.98
Retriever Combo,Mono Black Sacrifice,0.0,2,0.0,0.84
Retriever Combo,GW Bogles,1.0,1,0.02,1.0
Retriever Combo,Gruul Ponza,0.0,1,0.0,0.98
Retriever Combo,Orzhov Blade,1.0,1,0.02,1.0
Retriever Combo,Dredge,1.0,1,0.02,1.0
Retriever Combo,Mono Red Synthesizer,0.0,1,0.0,0.98
Retriever Combo,Jeskai Ephemerate,1.0,1,0.02,1.0
Retriever Combo,Altar Tron,0.0,1,0.0,0.98
Retriever Combo,Flicker Tron,1.0,1,0.02,1.0
Retriever Combo,Mono Green Stompy,1.0,1,0.02,1.0
Retriever Combo,Dimir Control,1.0,1,0.02,1.0
Retriever Combo,Boros Bully,1.0,1,0.02,1.0
Izzet Skred,Mono Red Madness,1.0,4,0.4,1.0
Izzet Skred,Mono Blue Terror,0.33,3,0.01,0.91
Izzet Skred,Elves,1.0,1,0.02,1.0
Izzet Skred,Rakdos Madness,0.33,3,0.01,0.91
Izzet Skred,Grixis Affinity,0.5,2,0.01,0.99
Izzet Skred,Mono Red Rally,0.75,4,0.19,0.99
Izzet Skred,Jund Wildfire,0.2,5,0.01,0.72
Izzet Skred,Gruul Ramp,0.33,3,0.01,0.91
Izzet Skred,Mono Blue Faeries,0.5,2,0.01,0.99
Izzet Skred,Spy Combo,0.0,1,0.0,0.98
Izzet Skred,Caw Gates,0.0,4,0.0,0.6
Izzet Skred,White Weenie,0.0,1,0.0,0.98
Izzet Skred,Dimir Terror,0.0,2,0.0,0.84
Izzet Skred,UB Faeries,0.5,2,0.01,0.99
Izzet Skred,UWx Familiar,0.5,2,0.01,0.99
Izzet Skred,Mono Black Sacrifice,0.0,2,0.0,0.84
Izzet Skred,Gruul Ponza,0.5,2,0.01,0.99
Izzet Skred,Esper Affinity,1.0,2,0.16,1.0
Izzet Skred,Orzhov Blade,1.0,1,0.02,1.0
Izzet Skred,Mono White Heroic,0.0,1,0.0,0.98
Izzet Skred,Defender Combo,0.0,2,0.0,0.84
Izzet Skred,Altar Tron,0.0,1,0.0,0.98
Izzet Skred,Flicker Tron,1.0,1,0.02,1.0
Izzet Skred,Red Storm,0.0,1,0.0,0.98
Izzet Skred,Izzet Skred,0.5,2,0.01,0.99
Izzet Skred,Dimir Control,0.0,1,0.0,0.98
Izzet Skred,Naya Gates,0.0,1,0.0,0.98
Persistent Petitioners,Mono Red Madness,0.0,5,0.0,0.52
Persistent Petitioners,Mono Blue Terror,0.43,7,0.1,0.82
Persistent Petitioners,Elves,0.0,1,0.0,0.98
Persistent Petitioners,Rakdos Madness,0.25,4,0.01,0.81
Persistent Petitioners,Grixis Affinity,0.4,5,0.05,0.85
Persistent Petitioners,Mono Red Rally,0.5,2,0.01,0.99
Persistent Petitioners,Jund Wildfire,0.33,3,0.01,0.91
Persistent Petitioners,Gruul Ramp,0.0,2,0.0,0.84
Persistent Petitioners,Mono Blue Faeries,0.67,6,0.22,0.96
Persistent Petitioners,Spy Combo,0.0,1,0.0,0.98
Persistent Petitioners,Caw Gates,0.0,2,0.0,0.84
Persistent Petitioners,White Weenie,0.5,2,0.01,0.99
Persistent Petitioners,Dimir Terror,0.5,2,0.01,0.99
Persistent Petitioners,UB Faeries,0.33,3,0.01,0.91
Persistent Petitioners,Mono Black Sacrifice,0.0,1,0.0,0.98
Persistent Petitioners,Gruul Ponza,0.0,2,0.0,0.84
Persistent Petitioners,Dredge,0.0,1,0.0,0.98
Persistent Petitioners,Mono Red Synthesizer,1.0,1,0.02,1.0
Persistent Petitioners,Jeskai Ephemerate,0.0,1,0.0,0.98
Persistent Petitioners,Defender Combo,1.0,1,0.02,1.0
Persistent Petitioners,Flicker Tron,0.33,3,0.01,0.91
Golgari Pestilence,Mono Red Madness,0.33,3,0.01,0.91
Golgari Pestilence,Mono Blue Terror,1.0,4,0.4,1.0
Golgari Pestilence,Elves,0.4,5,0.05,0.85
Golgari Pestilence,Rakdos Madness,0.0,1,0.0,0.98
Golgari Pestilence,Grixis Affinity,0.8,5,0.28,0.99
Golgari Pestilence,Mono Red Rally,1.0,1,0.02,1.0
Golgari Pestilence,Jund Wildfire,0.67,3,0.09,0.99
Golgari Pestilence,Mono Blue Faeries,1.0,2,0.16,1.0
Golgari Pestilence,Spy Combo,0.5,4,0.07,0.93
Golgari Pestilence,Caw Gates,0.5,2,0.01,0.99
Golgari Pestilence,White Weenie,0.33,3,0.01,0.91
Golgari Pestilence,Dimir Terror,0.5,4,0.07,0.93
Golgari Pestilence,UB Faeries,0.0,2,0.0,0.84
Golgari Pestilence,Golgari Gardens,0.5,2,0.01,0.99
Golgari Pestilence,Mono Black Sacrifice,0.67,3,0.09,0.99
Golgari Pestilence,GW Bogles,0.0,2,0.0,0.84
Golgari Pestilence,Gruul Ponza,0.5,2,0.01,0.99
Golgari Pestilence,Orzhov Blade,1.0,1,0.02,1.0
Golgari Pestilence,Mono White Heroic,0.67,3,0.09,0.99
Golgari Pestilence,Altar Tron,0.0,1,0.0,0.98
Golgari Pestilence,Boros Bully,0.0,1,0.0,0.98
Eggs Tron,Mono Red Madness,0.8,5,0.28,0.99
Eggs Tron,Mono Blue Terror,0.5,2,0.01,0.99
Eggs Tron,Elves,0.0,2,0.0,0.84
Eggs Tron,Rakdos Madness,0.8,10,0.44,0.97
Eggs Tron,Grixis Affinity,0.2,5,0.01,0.72
Eggs Tron,Mono Red Rally,0.75,4,0.19,0.99
Eggs Tron,Jund Wildfire,0.5,2,0.01,0.99
Eggs Tron,Gruul Ramp,0.0,1,0.0,0.98
Eggs Tron,Spy Combo,0.67,3,0.09,0.99
Eggs Tron,Caw Gates,0.33,3,0.01,0.91
Eggs Tron,Dimir Terror,0.5,2,0.01,0.99
Eggs Tron,UWx Familiar,1.0,1,0.02,1.0
Eggs Tron,Golgari Gardens,0.5,2,0.01,0.99
Eggs Tron,Mono Black Sacrifice,0.0,1,0.0,0.98
Eggs Tron,Dredge,0.0,1,0.0,0.98
Eggs Tron,Mono Red Synthesizer,0.0,1,0.0,0.98
Eggs Tron,Jeskai Metalcraft,0.0,1,0.0,0.98
Eggs Tron,Red Storm,0.0,1,0.0,0.98
Eggs Tron,Dimir Control,0.0,1,0.0,0.98
Mono Green Stompy,Mono Red Madness,1.0,1,0.02,1.0
Mono Green Stompy,Mono Blue Terror,0.0,5,0.0,0.52
Mono Green Stompy,Elves,0.75,4,0.19,0.99
Mono Green Stompy,Rakdos Madness,0.5,2,0.01,0.99
Mono Green Stompy,Grixis Affinity,1.0,2,0.16,1.0
Mono Green Stompy,Mono Red Rally,0.5,4,0.07,0.93
Mono Green Stompy,Jund Wildfire,0.6,5,0.15,0.95
Mono Green Stompy,Mono Blue Faeries,0.0,1,0.0,0.98
Mono Green Stompy,Spy Combo,1.0,1,0.02,1.0
Mono Green Stompy,Caw Gates,1.0,1,0.02,1.0
Mono Green Stompy,White Weenie,0.33,3,0.01,0.91
Mono Green Stompy,Dimir Terror,0.33,3,0.01,0.91
Mono Green Stompy,UB Faeries,0.67,3,0.09,0.99
Mono Green Stompy,Mono Black Sacrifice,1.0,1,0.02,1.0
Mono Green Stompy,GW Bogles,0.0,1,0.0,0.98
Mono Green Stompy,Gruul Ponza,1.0,1,0.02,1.0
Mono Green Stompy,Esper Affinity,1.0,1,0.02,1.0
Mono Green Stompy,Dredge,0.33,3,0.01,0.91
Mono Green Stompy,Mono Red Synthesizer,0.0,1,0.0,0.98
Mono Green Stompy,Mono White Heroic,1.0,2,0.16,1.0
Mono Green Stompy,Monster Tron,1.0,1,0.02,1.0
Mono Green Stompy,Defender Combo,0.0,1,0.0,0.98
Mono Green Stompy,Dimir Affinity,1.0,1,0.02,1.0
Mono Green Stompy,Jeskai Metalcraft,0.0,2,0.0,0.84
Mono Green Stompy,Retriever Combo,0.0,1,0.0,0.98
Mono Red Kiln Fiend,Mono Red Madness,0.33,3,0.01,0.91
Mono Red Kiln Fiend,Mono Blue Terror,0.5,4,0.07,0.93
Mono Red Kiln Fiend,Elves,1.0,3,0.29,1.0
Mono Red Kiln Fiend,Rakdos Madness,0.5,2,0.01,0.99
Mono Red Kiln Fiend,Grixis Affinity,0.25,4,0.01,0.81
Mono Red Kiln Fiend,Mono Red Rally,1.0,4,0.4,1.0
Mono Red Kiln Fiend,Jund Wildfire,0.5,6,0.12,0.88
Mono Red Kiln Fiend,Gruul Ramp,1.0,2,0.16,1.0
Mono Red Kiln Fiend,Mono Blue Faeries,0.0,2,0.0,0.84
Mono Red Kiln Fiend,Spy Combo,0.8,5,0.28,0.99
Mono Red Kiln Fiend,Caw Gates,0.0,1,0.0,0.98
Mono Red Kiln Fiend,White Weenie,1.0,1,0.02,1.0
Mono Red Kiln Fiend,UB Faeries,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Golgari Gardens,0.0,1,0.0,0.98
Mono Red Kiln Fiend,GW Bogles,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Gruul Ponza,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Orzhov Blade,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Dredge,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Jeskai Ephemerate,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Defender Combo,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Altar Tron,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Flicker Tron,0.0,1,0.0,0.98
Mono Red Kiln Fiend,Red Storm,1.0,1,0.02,1.0
Mono Red Kiln Fiend,Boros Bully,0.0,1,0.0,0.98
Boros Synthesizer,Mono Red Madness,0.0,1,0.0,0.98
Boros Synthesizer,Mono Blue Terror,0.75,4,0.19,0.99
Boros Synthesizer,Elves,0.67,3,0.09,0.99
Boros Synthesizer,Rakdos Madness,0.29,7,0.04,0.71
Boros Synthesizer,Grixis Affinity,0.5,4,0.07,0.93
Boros Synthesizer,Mono Red Rally,1.0,2,0.16,1.0
Boros Synthesizer,Jund Wildfire,0.0,1,0.0,0.98
Boros Synthesizer,Mono Blue Faeries,1.0,1,0.02,1.0
Boros Synthesizer,Spy Combo,0.0,4,0.0,0.6
Boros Synthesizer,White Weenie,1.0,1,0.02,1.0
Boros Synthesizer,UWx Familiar,0.0,1,0.0,0.98
Boros Synthesizer,Golgari Gardens,1.0,2,0.16,1.0
Boros Synthesizer,Mono Black Sacrifice,1.0,3,0.29,1.0
Boros Synthesizer,Gruul Ponza,0.0,1,0.0,0.98
Boros Synthesizer,Orzhov Blade,0.0,1,0.0,0.98
Boros Synthesizer,Dredge,1.0,1,0.02,1.0
Boros Synthesizer,Mono White Heroic,0.5,2,0.01,0.99
Boros Synthesizer,Monster Tron,0.0,2,0.0,0.84
Boros Synthesizer,Red Storm,1.0,1,0.02,1.0
Boros Synthesizer,Mono Green Stompy,1.0,1,0.02,1.0
Boros Synthesizer,Dimir Control,0.5,2,0.01,0.99
Dimir Control,Mono Red Madness,1.0,1,0.02,1.0
Dimir Control,Mono Blue Terror,0.33,3,0.01,0.91
Dimir Control,Elves,0.67,3,0.09,0.99
Dimir Control,Rakdos Madness,0.0,4,0.0,0.6
Dimir Control,Grixis Affinity,0.0,1,0.0,0.98
Dimir Control,Mono Red Rally,1.0,2,0.16,1.0
Dimir Control,Jund Wildfire,1.0,1,0.02,1.0
Dimir Control,Gruul Ramp,1.0,2,0.16,1.0
Dimir Control,Mono Blue Faeries,0.5,2,0.01,0.99
Dimir Control,Caw Gates,0.0,1,0.0,0.98
Dimir Control,White Weenie,0.0,2,0.0,0.84
Dimir Control,UB Faeries,0.67,3,0.09,0.99
Dimir Control,UWx Familiar,1.0,1,0.02,1.0
Dimir Control,Golgari Gardens,0.0,1,0.0,0.98
Dimir Control,Mono Black Sacrifice,1.0,1,0.02,1.0
Dimir Control,GW Bogles,0.0,1,0.0,0.98
Dimir Control,Gruul Ponza,0.0,1,0.0,0.98
Dimir Control,Esper Affinity,1.0,1,0.02,1.0
Dimir Control,Orzhov Blade,0.0,1,0.0,0.98
Dimir Control,Mono White Heroic,1.0,1,0.02,1.0
Dimir Control,Monster Tron,0.0,2,0.0,0.84
Dimir Control,Red Storm,1.0,2,0.16,1.0
Dimir Control,Retriever Combo,0.0,1,0.0,0.98
Dimir Control,Izzet Skred,1.0,1,0.02,1.0
Dimir Control,Dimir Control,0.5,2,0.01,0.99
Dimir Control,Naya Gates,0.0,1,0.0,0.98
Naya Gates,Mono Red Madness,0.0,1,0.0,0.98
Naya Gates,Mono Blue Terror,1.0,1,0.02,1.0
Naya Gates,Elves,0.33,3,0.01,0.91
Naya Gates,Grixis Affinity,1.0,3,0.29,1.0
Naya Gates,Mono Red Rally,1.0,1,0.02,1.0
Naya Gates,Jund Wildfire,0.33,3,0.01,0.91
Naya Gates,Gruul Ramp,0.0,1,0.0,0.98
Naya Gates,Spy Combo,0.0,1,0.0,0.98
Naya Gates,Caw Gates,1.0,1,0.02,1.0
Naya Gates,White Weenie,0.25,4,0.01,0.81
Naya Gates,Dimir Terror,1.0,3,0.29,1.0
Naya Gates,UB Faeries,0.5,2,0.01,0.99
Naya Gates,UWx Familiar,1.0,1,0.02,1.0
Naya Gates,Mono Black Sacrifice,0.0,2,0.0,0.84
Naya Gates,Gruul Ponza,1.0,1,0.02,1.0
Naya Gates,Orzhov Blade,0.0,1,0.0,0.98
Naya Gates,Dredge,0.5,2,0.01,0.99
Naya Gates,Mono Red Synthesizer,1.0,1,0.02,1.0
Naya Gates,Monster Tron,1.0,1,0.02,1.0
Naya Gates,Altar Tron,1.0,1,0.02,1.0
Naya Gates,Flicker Tron,0.0,1,0.0,0.98
Naya Gates,Dimir Affinity,0.0,1,0.0,0.98
Naya Gates,Jeskai Metalcraft,0.5,4,0.07,0.93
Naya Gates,Izzet Skred,1.0,1,0.02,1.0
Naya Gates,Dimir Control,1.0,1,0.02,1.0
Poison Storm,Mono Red Madness,0.6,5,0.15,0.95
Poison Storm,Mono Blue Terror,0.33,3,0.01,0.91
Poison Storm,Elves,0.25,4,0.01,0.81
Poison Storm,Rakdos Madness,0.33,3,0.01,0.91
Poison Storm,Grixis Affinity,1.0,1,0.02,1.0
Poison Storm,Mono Red Rally,0.0,2,0.0,0.84
Poison Storm,Mono Blue Faeries,0.0,1,0.0,0.98
Poison Storm,Spy Combo,1.0,1,0.02,1.0
Poison Storm,White Weenie,0.5,2,0.01,0.99
Poison Storm,Dimir Terror,0.0,3,0.0,0.71
Poison Storm,UWx Familiar,1.0,1,0.02,1.0
Poison Storm,Golgari Gardens,0.0,1,0.0,0.98
Poison Storm,Mono Black Sacrifice,0.0,2,0.0,0.84
Poison Storm,Gruul Ponza,0.0,1,0.0,0.98
Poison Storm,Mono Red Synthesizer,0.5,2,0.01,0.99
Poison Storm,Mono White Heroic,1.0,1,0.02,1.0
Poison Storm,Monster Tron,1.0,1,0.02,1.0
Poison Storm,Jeskai Ephemerate,0.5,2,0.01,0.99
Poison Storm,Dimir Affinity,1.0,1,0.02,1.0
Poison Storm,Izzet Skred,1.0,1,0.02,1.0
Boros Bully,Mono Red Madness,1.0,1,0.02,1.0
Boros Bully,Mono Blue Terror,1.0,2,0.16,1.0
Boros Bully,Elves,0.0,1,0.0,0.98
Boros Bully,Rakdos Madness,1.0,1,0.02,1.0
Boros Bully,Grixis Affinity,0.25,4,0.01,0.81
Boros Bully,Mono Red Rally,1.0,1,0.02,1.0
Boros Bully,Jund Wildfire,0.25,4,0.01,0.81
Boros Bully,Gruul Ramp,0.0,1,0.0,0.98
Boros Bully,Spy Combo,0.5,2,0.01,0.99
Boros Bully,Caw Gates,1.0,3,0.29,1.0
Boros Bully,White Weenie,1.0,2,0.16,1.0
Boros Bully,Dimir Terror,1.0,2,0.16,1.0
Boros Bully,UB Faeries,1.0,1,0.02,1.0
Boros Bully,UWx Familiar,0.0,1,0.0,0.98
Boros Bully,Golgari Gardens,0.5,2,0.01,0.99
Boros Bully,GW Bogles,1.0,1,0.02,1.0
Boros Bully,Esper Affinity,0.0,2,0.0,0.84
Boros Bully,Dredge,0.0,1,0.0,0.98
Boros Bully,Mono Red Synthesizer,0.0,1,0.0,0.98
Boros Bully,Defender Combo,0.5,2,0.01,0.99
Boros Bully,Dimir Affinity,1.0,1,0.02,1.0
Boros Bully,Red Storm,0.0,1,0.0,0.98
Boros Bully,Retriever Combo,0.0,1,0.0,0.98
Boros Bully,Boros Bully,0.5,2,0.01,0.99
Gruul Eldrazi,Mono Red Madness,0.25,4,0.01,0.81
Gruul Eldrazi,Mono Blue Terror,0.67,3,0.09,0.99
Gruul Eldrazi,Elves,0.0,2,0.0,0.84
Gruul Eldrazi,Grixis Affinity,1.0,1,0.02,1.0
Gruul Eldrazi,Mono Red Rally,1.0,1,0.02,1.0
Gruul Eldrazi,Jund Wildfire,0.67,3,0.09,0.99
Gruul Eldrazi,Gruul Ramp,0.0,2,0.0,0.84
Gruul Eldrazi,Spy Combo,0.33,3,0.01,0.91
Gruul Eldrazi,Caw Gates,0.0,1,0.0,0.98
Gruul Eldrazi,Dimir Terror,0.0,1,0.0,0.98
Gruul Eldrazi,UWx Familiar,0.0,1,0.0,0.98
Gruul Eldrazi,Gruul Ponza,0.0,1,0.0,0.98
Gruul Eldrazi,Orzhov Blade,1.0,1,0.02,1.0
Gruul Eldrazi,Dredge,0.0,1,0.0,0.98
Gruul Eldrazi,Mono Red Synthesizer,1.0,1,0.02,1.0
Gruul Eldrazi,Mono White Heroic,0.0,1,0.0,0.98
Gruul Eldrazi,Altar Tron,0.0,1,0.0,0.98
Gruul Eldrazi,Red Storm,0.0,1,0.0,0.98
Gruul Eldrazi,Naya Gates,1.0,1,0.02,1.0
Mono Black Control,Mono Red Madness,0.5,4,0.07,0.93
Mono Black Control,Mono Blue Terror,0.67,3,0.09,0.99
Mono Black Control,Elves,1.0,1,0.02,1.0
Mono Black Control,Rakdos Madness,1.0,1,0.02,1.0
Mono Black Control,Grixis Affinity,0.0,3,0.0,0.71
Mono Black Control,Mono Red Rally,0.25,4,0.01,0.81
Mono Black Control,Jund Wildfire,1.0,2,0.16,1.0
Mono Black Control,Gruul Ramp,0.5,2,0.01,0.99
Mono Black Control,Spy Combo,0.5,4,0.07,0.93
Mono Black Control,White Weenie,0.0,2,0.0,0.84
Mono Black Control,UB Faeries,1.0,1,0.02,1.0
Mono Black Control,Golgari Gardens,0.0,2,0.0,0.84
Mono Black Control,Esper Affinity,0.0,1,0.0,0.98
Mono Black Control,Orzhov Blade,0.0,1,0.0,0.98
Mono Black Control,Mono Red Synthesizer,0.0,1,0.0,0.98
Mono Black Control,Jeskai Metalcraft,1.0,1,0.02,1.0
Slivers,Mono Red Madness,0.0,3,0.0,0.71
Slivers,Mono Blue Terror,0.25,4,0.01,0.81
Slivers,Elves,1.0,2,0.16,1.0
Slivers,Rakdos Madness,0.0,1,0.0,0.98
Slivers,Mono Red Rally,0.0,1,0.0,0.98
Slivers,Jund Wildfire,0.5,2,0.01,0.99
Slivers,Mono Blue Faeries,0.5,2,0.01,0.99
Slivers,Caw Gates,1.0,1,0.02,1.0
Slivers,White Weenie,0.33,3,0.01,0.91
Slivers,Dimir Terror,0.5,2,0.01,0.99
Slivers,UB Faeries,1.0,1,0.02,1.0
Slivers,Mono Black Sacrifice,0.0,1,0.0,0.98
Slivers,GW Bogles,1.0,1,0.02,1.0
Slivers,Esper Affinity,1.0,1,0.02,1.0
Slivers,Mono Red Synthesizer,0.0,1,0.0,0.98
Slivers,Jeskai Ephemerate,1.0,1,0.02,1.0
Slivers,Flicker Tron,0.0,1,0.0,0.98
Slivers,Retriever Combo,0.0,1,0.0,0.98
Cycling Storm,Mono Red Madness,0.0,2,0.0,0.84
Cycling Storm,Mono Blue Terror,0.0,3,0.0,0.71
Cycling Storm,Elves,0.0,2,0.0,0.84
Cycling Storm,Rakdos Madness,0.0,2,0.0,0.84
Cycling Storm,Grixis Affinity,0.33,3,0.01,0.91
Cycling Storm,Mono Red Rally,0.0,4,0.0,0.6
Cycling Storm,Jund Wildfire,1.0,2,0.16,1.0
Cycling Storm,Gruul Ramp,0.0,1,0.0,0.98
Cycling Storm,Mono Blue Faeries,0.0,1,0.0,0.98
Cycling Storm,Spy Combo,1.0,1,0.02,1.0
Cycling Storm,Caw Gates,0.0,2,0.0,0.84
Cycling Storm,White Weenie,0.5,2,0.01,0.99
Cycling Storm,Dimir Terror,1.0,1,0.02,1.0
Cycling Storm,Mono Black Sacrifice,0.0,2,0.0,0.84
Cycling Storm,GW Bogles,1.0,1,0.02,1.0
Cycling Storm,Orzhov Blade,0.0,1,0.0,0.98
Cycling Storm,Mono White Heroic,1.0,1,0.02,1.0
Cycling Storm,Boros Bully,0.0,1,0.0,0.98
Izzet Faeries,Mono Red Madness,0.5,2,0.01,0.99
Izzet Faeries,Mono Blue Terror,0.0,1,0.0,0.98
Izzet Faeries,Elves,0.0,1,0.0,0.98
Izzet Faeries,Rakdos Madness,0.0,1,0.0,0.98
Izzet Faeries,Grixis Affinity,1.0,1,0.02,1.0
Izzet Faeries,Mono Red Rally,0.5,6,0.12,0.88
Izzet Faeries,Jund Wildfire,1.0,1,0.02,1.0
Izzet Faeries,Gruul Ramp,0.0,1,0.0,0.98
Izzet Faeries,Mono Blue Faeries,1.0,2,0.16,1.0
Izzet Faeries,Spy Combo,0.0,1,0.0,0.98
Izzet Faeries,White Weenie,1.0,2,0.16,1.0
Izzet Faeries,Dimir Terror,0.0,1,0.0,0.98
Izzet Faeries,UB Faeries,0.0,1,0.0,0.98
Izzet Faeries,Golgari Gardens,1.0,1,0.02,1.0
Izzet Faeries,Mono Black Sacrifice,0.0,1,0.0,0.98
Izzet Faeries,GW Bogles,0.0,1,0.0,0.98
Izzet Faeries,Gruul Ponza,0.0,1,0.0,0.98
Izzet Faeries,Esper Affinity,1.0,1,0.02,1.0
Izzet Faeries,Mono White Heroic,0.0,1,0.0,0.98
