a,b,winrate_a_vs_b,matches,ci_low,ci_high
Mono Red Prison,Blue Cloudpost,0.45,11,0.17,0.77
Mono Red Prison,Doomsday,0.25,8,0.03,0.65
Mono Red Prison,Sneak and Show,0.13,8,0.0,0.53
Mono Red Prison,Mystic Forge Combo,0.25,16,0.07,0.52
Mono Red Prison,Affinity,0.5,10,0.19,0.81
Mono Red Prison,Cradle Control,0.27,11,0.06,0.61
Mono Red Prison,Lands.dec,0.43,7,0.1,0.82
Mono Red Prison,Death & Taxes,0.27,11,0.06,0.61
Mono Red Prison,Oops! All Spells,0.38,8,0.09,0.76
Mono Red Prison,UWx Control,0.33,6,0.04,0.78
Mono Red Prison,Reanimator,0.5,10,0.19,0.81
Mono Red Prison,UWx Stoneblade,0.33,9,0.07,0.7
Mono Red Prison,Painter Grindstone,0.5,8,0.16,0.84
Mono Red Prison,Mono Red Prison,0.5,10,0.19,0.81
Mono Red Prison,Cephalid Breakfast,0.56,9,0.21,0.86
Mono Red Prison,Bant Beanstalk,0.25,4,0.01,0.81
Mono Red Prison,Ad Nauseam Tendrils,0.0,2,0.0,0.84
Mono Red Prison,Domain Beanstalk,0.5,4,0.07,0.93
Mono Red Prison,Grixis Tempo,0.67,9,0.3,0.93
Mono Red Prison,The EPIC Storm,0.5,2,0.01,0.99
Mono Red Prison,Mardu Ocelot,0.38,8,0.09,0.76
Mono Red Prison,UR Tempo,0.29,7,0.04,0.71
Mono Red Prison,Stiflenought,0.29,7,0.04,0.71
Mono Red Prison,Boros Initiative,0.5,2,0.01,0.99
Mono Red Prison,Hogaak,0.5,2,0.01,0.99
Mono Red Prison,Maverick,0.4,5,0.05,0.85
Mono Red Prison,Green Post,0.5,2,0.01,0.99
Mono Red Prison,Dredge,1.0,1,0.02,1.0
Mono Red Prison,Goblins,0.0,1,0.0,0.98
Mono Red Prison,Sultai Beanstalk,0.25,4,0.01,0.81
Mono Red Prison,Orzhov Ozelot,1.0,1,0.02,1.0
Mono Red Prison,Ruby Storm,0.67,3,0.09,0.99
Mono Red Prison,Burn,0.5,2,0.01,0.99
Mono Red Prison,Infect,0.67,3,0.09,0.99
Mono Red Prison,Mono Black,0.67,3,0.09,0.99
Mono Red Prison,Boros Energy,0.5,2,0.01,0.99
Mono Red Prison,Temur Tempo,0.5,4,0.07,0.93
Cephalid Breakfast,Dimir Tempo,0.5,32,0.32,0.68
Cephalid Breakfast,Izzet Cutter,0.48,21,0.26,0.7
Cephalid Breakfast,Eldrazi Stompy,0.35,26,0.17,0.56
Cephalid Breakfast,Show and Tell,0.59,17,0.33,0.82
Cephalid Breakfast,Blue Cloudpost,0.29,7,0.04,0.71
Cephalid Breakfast,Doomsday,0.42,12,0.15,0.72
Cephalid Breakfast,Sneak and Show,0.83,6,0.36,1.0
Cephalid Breakfast,Mystic Forge Combo,0.58,19,0.33,0.8
Cephalid Breakfast,Affinity,0.75,8,0.35,0.97
Cephalid Breakfast,Cradle Control,0.63,8,0.24,0.91
Cephalid Breakfast,Lands.dec,0.3,10,0.07,0.65
Cephalid Breakfast,Death & Taxes,0.33,9,0.07,0.7
Cephalid Breakfast,Oops! All Spells,0.64,11,0.31,0.89
Cephalid Breakfast,UWx Control,0.5,6,0.12,0.88
Cephalid Breakfast,Reanimator,0.36,11,0.11,0.69
Cephalid Breakfast,UWx Stoneblade,0.5,6,0.12,0.88
Cephalid Breakfast,Painter Grindstone,0.5,8,0.16,0.84
Cephalid Breakfast,Mono Red Prison,0.44,9,0.14,0.79
Cephalid Breakfast,Cephalid Breakfast,0.5,10,0.19,0.81
Cephalid Breakfast,Bant Beanstalk,0.0,2,0.0,0.84
Cephalid Breakfast,Ad Nauseam Tendrils,0.71,7,0.29,0.96
Cephalid Breakfast,Domain Beanstalk,0.0,3,0.0,0.71
Cephalid Breakfast,Grixis Tempo,0.17,6,0.0,0.64
Cephalid Breakfast,The EPIC Storm,0.78,9,0.4,0.97
Cephalid Breakfast,Mardu Ocelot,0.0,3,0.0,0.71
Cephalid Breakfast,UR Tempo,1.0,1,0.02,1.0
Cephalid Breakfast,Stiflenought,0.33,3,0.01,0.91
Cephalid Breakfast,Boros Initiative,0.33,3,0.01,0.91
Cephalid Breakfast,Hogaak,0.33,3,0.01,0.91
Cephalid Breakfast,Maverick,0.5,2,0.01,0.99
Cephalid Breakfast,Green Post,1.0,2,0.16,1.0
Cephalid Breakfast,Goblins,0.0,1,0.0,0.98
Cephalid Breakfast,Sultai Beanstalk,1.0,1,0.02,1.0
Cephalid Breakfast,Beseech Storm,0.75,4,0.19,0.99
Cephalid Breakfast,Orzhov Ozelot,0.0,2,0.0,0.84
Cephalid Breakfast,Burn,0.0,1,0.0,0.98
Cephalid Breakfast,Infect,0.5,2,0.01,0.99
Cephalid Breakfast,Mono Black,1.0,2,0.16,1.0
Cephalid Breakfast,Boros Energy,0.0,1,0.0,0.98
Cephalid Breakfast,Temur Tempo,1.0,1,0.02,1.0
Cephalid Breakfast,Esper Vial,0.0,3,0.0,0.71
Bant Beanstalk,Dimir Tempo,0.48,29,0.29,0.67
Bant Beanstalk,Izzet Cutter,0.48,21,0.26,0.7
Bant Beanstalk,Eldrazi Stompy,0.54,13,0.25,0.81
Bant Beanstalk,Show and Tell,0.57,7,0.18,0.9
Bant Beanstalk,Blue Cloudpost,0.38,13,0.14,0.68
Bant Beanstalk,Doomsday,0.33,9,0.07,0.7
Bant Beanstalk,Sneak and Show,0.63,19,0.38,0.84
Bant Beanstalk,Mystic Forge Combo,0.43,7,0.1,0.82
Bant Beanstalk,Affinity,0.54,13,0.25,0.81
Bant Beanstalk,Cradle Control,0.5,12,0.21,0.79
Bant Beanstalk,Lands.dec,0.31,13,0.09,0.61
Bant Beanstalk,Death & Taxes,0.5,6,0.12,0.88
Bant Beanstalk,Oops! All Spells,0.57,7,0.18,0.9
Bant Beanstalk,UWx Control,0.2,5,0.01,0.72
Bant Beanstalk,Reanimator,0.17,6,0.0,0.64
Bant Beanstalk,UWx Stoneblade,0.63,8,0.24,0.91
Bant Beanstalk,Mono Red Prison,0.75,4,0.19,0.99
Bant Beanstalk,Cephalid Breakfast,1.0,2,0.16,1.0
Bant Beanstalk,Bant Beanstalk,0.5,10,0.19,0.81
Bant Beanstalk,Ad Nauseam Tendrils,0.0,3,0.0,0.71
Bant Beanstalk,Domain Beanstalk,0.0,6,0.0,0.46
Bant Beanstalk,Grixis Tempo,0.0,1,0.0,0.98
Bant Beanstalk,The EPIC Storm,0.0,3,0.0,0.71
Bant Beanstalk,Mardu Ocelot,0.67,3,0.09,0.99
Bant Beanstalk,UR Tempo,1.0,4,0.4,1.0
Bant Beanstalk,Stiflenought,1.0,3,0.29,1.0
Bant Beanstalk,Boros Initiative,0.5,2,0.01,0.99
Bant Beanstalk,Hogaak,1.0,1,0.02,1.0
Bant Beanstalk,Maverick,0.57,7,0.18,0.9
Bant Beanstalk,Green Post,0.5,2,0.01,0.99
Bant Beanstalk,Dredge,0.0,3,0.0,0.71
Bant Beanstalk,Goblins,0.0,2,0.0,0.84
Bant Beanstalk,Sultai Beanstalk,1.0,1,0.02,1.0
Bant Beanstalk,Beseech Storm,0.0,1,0.0,0.98
Bant Beanstalk,Burn,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Dimir Tempo,0.41,34,0.25,0.59
Ad Nauseam Tendrils,Izzet Cutter,0.63,27,0.42,0.81
Ad Nauseam Tendrils,Eldrazi Stompy,0.47,17,0.23,0.72
Ad Nauseam Tendrils,Show and Tell,0.55,11,0.23,0.83
Ad Nauseam Tendrils,Blue Cloudpost,0.0,5,0.0,0.52
Ad Nauseam Tendrils,Doomsday,0.55,11,0.23,0.83
Ad Nauseam Tendrils,Sneak and Show,0.56,18,0.31,0.78
Ad Nauseam Tendrils,Mystic Forge Combo,0.75,8,0.35,0.97
Ad Nauseam Tendrils,Affinity,0.22,9,0.03,0.6
Ad Nauseam Tendrils,Cradle Control,0.67,6,0.22,0.96
Ad Nauseam Tendrils,Lands.dec,0.88,8,0.47,1.0
Ad Nauseam Tendrils,Death & Taxes,0.67,6,0.22,0.96
Ad Nauseam Tendrils,Oops! All Spells,0.38,8,0.09,0.76
Ad Nauseam Tendrils,UWx Control,0.75,4,0.19,0.99
Ad Nauseam Tendrils,Reanimator,0.71,7,0.29,0.96
Ad Nauseam Tendrils,UWx Stoneblade,0.8,5,0.28,0.99
Ad Nauseam Tendrils,Painter Grindstone,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Mono Red Prison,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Cephalid Breakfast,0.29,7,0.04,0.71
Ad Nauseam Tendrils,Bant Beanstalk,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Ad Nauseam Tendrils,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Domain Beanstalk,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Grixis Tempo,0.2,5,0.01,0.72
Ad Nauseam Tendrils,The EPIC Storm,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Mardu Ocelot,0.33,3,0.01,0.91
Ad Nauseam Tendrils,UR Tempo,0.33,3,0.01,0.91
Ad Nauseam Tendrils,Stiflenought,0.67,3,0.09,0.99
Ad Nauseam Tendrils,Boros Initiative,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Hogaak,0.33,3,0.01,0.91
Ad Nauseam Tendrils,Maverick,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Green Post,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Goblins,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Sultai Beanstalk,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Beseech Storm,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Orzhov Ozelot,0.67,3,0.09,0.99
Ad Nauseam Tendrils,Ruby Storm,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Burn,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Infect,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Mono Black,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Boros Energy,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Temur Tempo,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Esper Vial,1.0,1,0.02,1.0
Domain Beanstalk,Dimir Tempo,0.45,42,0.3,0.61
Domain Beanstalk,Izzet Cutter,0.81,26,0.61,0.93
Domain Beanstalk,Eldrazi Stompy,0.36,14,0.13,0.65
Domain Beanstalk,Show and Tell,0.42,12,0.15,0.72
Domain Beanstalk,Blue Cloudpost,0.7,10,0.35,0.93
Domain Beanstalk,Doomsday,0.5,8,0.16,0.84
Domain Beanstalk,Sneak and Show,0.4,10,0.12,0.74
Domain Beanstalk,Mystic Forge Combo,0.45,11,0.17,0.77
Domain Beanstalk,Affinity,0.5,8,0.16,0.84
Domain Beanstalk,Cradle Control,0.25,4,0.01,0.81
Domain Beanstalk,Lands.dec,0.75,4,0.19,0.99
Domain Beanstalk,Death & Taxes,0.63,8,0.24,0.91
Domain Beanstalk,Oops! All Spells,0.43,7,0.1,0.82
Domain Beanstalk,UWx Control,0.5,6,0.12,0.88
Domain Beanstalk,Reanimator,0.86,7,0.42,1.0
Domain Beanstalk,UWx Stoneblade,0.25,4,0.01,0.81
Domain Beanstalk,Painter Grindstone,0.6,5,0.15,0.95
Domain Beanstalk,Mono Red Prison,0.5,4,0.07,0.93
Domain Beanstalk,Cephalid Breakfast,1.0,3,0.29,1.0
Domain Beanstalk,Bant Beanstalk,1.0,6,0.54,1.0
Domain Beanstalk,Ad Nauseam Tendrils,0.5,2,0.01,0.99
Domain Beanstalk,Domain Beanstalk,0.5,2,0.01,0.99
Domain Beanstalk,Grixis Tempo,0.5,6,0.12,0.88
Domain Beanstalk,The EPIC Storm,1.0,3,0.29,1.0
Domain Beanstalk,Mardu Ocelot,0.4,5,0.05,0.85
Domain Beanstalk,UR Tempo,0.67,3,0.09,0.99
Domain Beanstalk,Stiflenought,1.0,3,0.29,1.0
Domain Beanstalk,Hogaak,0.75,4,0.19,0.99
Domain Beanstalk,Green Post,0.0,2,0.0,0.84
Domain Beanstalk,Dredge,0.0,1,0.0,0.98
Domain Beanstalk,Goblins,1.0,1,0.02,1.0
Domain Beanstalk,Sultai Beanstalk,1.0,1,0.02,1.0
Domain Beanstalk,Beseech Storm,0.5,2,0.01,0.99
Domain Beanstalk,Ruby Storm,0.0,1,0.0,0.98
Domain Beanstalk,Infect,1.0,1,0.02,1.0
Domain Beanstalk,Mono Black,1.0,2,0.16,1.0
Domain Beanstalk,Temur Tempo,0.0,1,0.0,0.98
Domain Beanstalk,Esper Vial,0.0,1,0.0,0.98
Grixis Tempo,Dimir Tempo,0.29,31,0.14,0.48
Grixis Tempo,Izzet Cutter,0.53,19,0.29,0.76
Grixis Tempo,Eldrazi Stompy,0.5,10,0.19,0.81
Grixis Tempo,Show and Tell,0.67,9,0.3,0.93
Grixis Tempo,Blue Cloudpost,0.55,11,0.23,0.83
Grixis Tempo,Doomsday,0.63,8,0.24,0.91
Grixis Tempo,Sneak and Show,0.44,9,0.14,0.79
Grixis Tempo,Mystic Forge Combo,0.42,12,0.15,0.72
Grixis Tempo,Affinity,0.38,8,0.09,0.76
Grixis Tempo,Cradle Control,0.5,8,0.16,0.84
Grixis Tempo,Lands.dec,0.43,7,0.1,0.82
Grixis Tempo,Death & Taxes,0.38,8,0.09,0.76
Grixis Tempo,Oops! All Spells,0.5,8,0.16,0.84
Grixis Tempo,UWx Control,0.36,11,0.11,0.69
Grixis Tempo,Reanimator,0.6,5,0.15,0.95
Grixis Tempo,UWx Stoneblade,0.25,4,0.01,0.81
Grixis Tempo,Painter Grindstone,0.0,3,0.0,0.71
Grixis Tempo,Mono Red Prison,0.33,9,0.07,0.7
Grixis Tempo,Cephalid Breakfast,0.83,6,0.36,1.0
Grixis Tempo,Bant Beanstalk,1.0,1,0.02,1.0
Grixis Tempo,Ad Nauseam Tendrils,0.8,5,0.28,0.99
Grixis Tempo,Domain Beanstalk,0.5,6,0.12,0.88
Grixis Tempo,Grixis Tempo,0.5,4,0.07,0.93
Grixis Tempo,The EPIC Storm,0.33,3,0.01,0.91
Grixis Tempo,Mardu Ocelot,0.25,4,0.01,0.81
Grixis Tempo,UR Tempo,0.75,4,0.19,0.99
Grixis Tempo,Boros Initiative,0.75,4,0.19,0.99
Grixis Tempo,Hogaak,0.33,3,0.01,0.91
Grixis Tempo,Maverick,1.0,2,0.16,1.0
Grixis Tempo,Green Post,1.0,1,0.02,1.0
Grixis Tempo,Dredge,1.0,1,0.02,1.0
Grixis Tempo,Goblins,0.5,2,0.01,0.99
Grixis Tempo,Sultai Beanstalk,0.0,2,0.0,0.84
Grixis Tempo,Beseech Storm,1.0,1,0.02,1.0
Grixis Tempo,Orzhov Ozelot,0.0,1,0.0,0.98
Grixis Tempo,Ruby Storm,1.0,1,0.02,1.0
Grixis Tempo,Infect,0.5,2,0.01,0.99
Grixis Tempo,Temur Tempo,1.0,2,0.16,1.0
Grixis Tempo,Esper Vial,1.0,1,0.02,1.0
The EPIC Storm,Dimir Tempo,0.23,13,0.05,0.54
The EPIC Storm,Izzet Cutter,0.46,24,0.26,0.67
The EPIC Storm,Eldrazi Stompy,0.44,16,0.2,0.7
The EPIC Storm,Show and Tell,1.0,2,0.16,1.0
The EPIC Storm,Blue Cloudpost,0.18,11,0.02,0.52
The EPIC Storm,Doomsday,0.29,7,0.04,0.71
The EPIC Storm,Sneak and Show,0.2,5,0.01,0.72
The EPIC Storm,Mystic Forge Combo,0.86,7,0.42,1.0
The EPIC Storm,Affinity,0.57,7,0.18,0.9
The EPIC Storm,Cradle Control,0.33,6,0.04,0.78
The EPIC Storm,Lands.dec,0.25,8,0.03,0.65
The EPIC Storm,Death & Taxes,0.4,5,0.05,0.85
The EPIC Storm,Oops! All Spells,0.5,4,0.07,0.93
The EPIC Storm,UWx Control,0.0,3,0.0,0.71
The EPIC Storm,Reanimator,0.33,3,0.01,0.91
The EPIC Storm,UWx Stoneblade,0.0,6,0.0,0.46
The EPIC Storm,Painter Grindstone,0.6,5,0.15,0.95
The EPIC Storm,Mono Red Prison,0.5,2,0.01,0.99
The EPIC Storm,Cephalid Breakfast,0.22,9,0.03,0.6
The EPIC Storm,Bant Beanstalk,1.0,3,0.29,1.0
The EPIC Storm,Ad Nauseam Tendrils,0.0,2,0.0,0.84
The EPIC Storm,Domain Beanstalk,0.0,3,0.0,0.71
The EPIC Storm,Grixis Tempo,0.67,3,0.09,0.99
The EPIC Storm,The EPIC Storm,0.5,2,0.01,0.99
The EPIC Storm,Mardu Ocelot,1.0,1,0.02,1.0
The EPIC Storm,UR Tempo,0.0,3,0.0,0.71
The EPIC Storm,Stiflenought,0.71,7,0.29,0.96
The EPIC Storm,Boros Initiative,1.0,1,0.02,1.0
The EPIC Storm,Hogaak,1.0,1,0.02,1.0
The EPIC Storm,Maverick,0.75,4,0.19,0.99
The EPIC Storm,Green Post,0.0,2,0.0,0.84
The EPIC Storm,Dredge,0.0,2,0.0,0.84
The EPIC Storm,Sultai Beanstalk,1.0,1,0.02,1.0
The EPIC Storm,Beseech Storm,0.5,2,0.01,0.99
The EPIC Storm,Orzhov Ozelot,0.5,2,0.01,0.99
The EPIC Storm,Ruby Storm,1.0,1,0.02,1.0
The EPIC Storm,Burn,0.0,2,0.0,0.84
The EPIC Storm,Infect,1.0,1,0.02,1.0
The EPIC Storm,Boros Energy,1.0,1,0.02,1.0
The EPIC Storm,Esper Vial,0.0,2,0.0,0.84
Mardu Ocelot,Dimir Tempo,0.61,23,0.39,0.8
Mardu Ocelot,Izzet Cutter,0.65,17,0.38,0.86
Mardu Ocelot,Eldrazi Stompy,0.58,12,0.28,0.85
Mardu Ocelot,Show and Tell,0.44,9,0.14,0.79
Mardu Ocelot,Blue Cloudpost,0.43,7,0.1,0.82
Mardu Ocelot,Doomsday,0.6,5,0.15,0.95
Mardu Ocelot,Sneak and Show,0.67,3,0.09,0.99
Mardu Ocelot,Mystic Forge Combo,0.5,6,0.12,0.88
Mardu Ocelot,Affinity,0.17,6,0.0,0.64
Mardu Ocelot,Cradle Control,0.71,7,0.29,0.96
Mardu Ocelot,Lands.dec,0.29,7,0.04,0.71
Mardu Ocelot,Death & Taxes,0.67,3,0.09,0.99
Mardu Ocelot,Oops! All Spells,0.33,3,0.01,0.91
Mardu Ocelot,UWx Control,1.0,2,0.16,1.0
Mardu Ocelot,Reanimator,0.0,1,0.0,0.98
Mardu Ocelot,UWx Stoneblade,0.5,2,0.01,0.99
Mardu Ocelot,Painter Grindstone,0.86,7,0.42,1.0
Mardu Ocelot,Mono Red Prison,0.63,8,0.24,0.91
Mardu Ocelot,Cephalid Breakfast,1.0,3,0.29,1.0
Mardu Ocelot,Bant Beanstalk,0.33,3,0.01,0.91
Mardu Ocelot,Ad Nauseam Tendrils,0.67,3,0.09,0.99
Mardu Ocelot,Domain Beanstalk,0.6,5,0.15,0.95
Mardu Ocelot,Grixis Tempo,0.75,4,0.19,0.99
Mardu Ocelot,The EPIC Storm,0.0,1,0.0,0.98
Mardu Ocelot,Stiflenought,0.0,1,0.0,0.98
Mardu Ocelot,Boros Initiative,0.5,2,0.01,0.99
Mardu Ocelot,Hogaak,0.5,2,0.01,0.99
Mardu Ocelot,Maverick,0.5,2,0.01,0.99
Mardu Ocelot,Green Post,0.0,1,0.0,0.98
Mardu Ocelot,Goblins,1.0,4,0.4,1.0
Mardu Ocelot,Sultai Beanstalk,0.5,2,0.01,0.99
Mardu Ocelot,Beseech Storm,0.33,3,0.01,0.91
Mardu Ocelot,Ruby Storm,0.0,3,0.0,0.71
Mardu Ocelot,Burn,0.5,2,0.01,0.99
Mardu Ocelot,Mono Black,1.0,1,0.02,1.0
Mardu Ocelot,Boros Energy,1.0,1,0.02,1.0
UR Tempo,Dimir Tempo,0.25,12,0.05,0.57
UR Tempo,Izzet Cutter,0.55,11,0.23,0.83
UR Tempo,Eldrazi Stompy,0.11,9,0.0,0.48
UR Tempo,Show and Tell,0.57,7,0.18,0.9
UR Tempo,Blue Cloudpost,0.2,5,0.01,0.72
UR Tempo,Doomsday,0.75,4,0.19,0.99
UR Tempo,Sneak and Show,0.67,3,0.09,0.99
UR Tempo,Mystic Forge Combo,0.5,4,0.07,0.93
UR Tempo,Affinity,1.0,1,0.02,1.0
UR Tempo,Cradle Control,0.56,9,0.21,0.86
UR Tempo,Lands.dec,0.5,6,0.12,0.88
UR Tempo,Death & Taxes,0.0,3,0.0,0.71
UR Tempo,UWx Control,0.67,3,0.09,0.99
UR Tempo,Reanimator,0.8,5,0.28,0.99
UR Tempo,UWx Stoneblade,0.5,2,0.01,0.99
UR Tempo,Painter Grindstone,1.0,2,0.16,1.0
UR Tempo,Mono Red Prison,0.71,7,0.29,0.96
UR Tempo,Cephalid Breakfast,0.0,1,0.0,0.98
UR Tempo,Bant Beanstalk,0.0,4,0.0,0.6
UR Tempo,Ad Nauseam Tendrils,0.67,3,0.09,0.99
UR Tempo,Domain Beanstalk,0.33,3,0.01,0.91
UR Tempo,Grixis Tempo,0.25,4,0.01,0.81
UR Tempo,The EPIC Storm,1.0,3,0.29,1.0
UR Tempo,UR Tempo,0.5,2,0.01,0.99
UR Tempo,Stiflenought,0.5,2,0.01,0.99
UR Tempo,Boros Initiative,0.5,2,0.01,0.99
UR Tempo,Hogaak,0.25,4,0.01,0.81
UR Tempo,Maverick,0.5,2,0.01,0.99
UR Tempo,Green Post,0.0,1,0.0,0.98
UR Tempo,Dredge,1.0,1,0.02,1.0
UR Tempo,Beseech Storm,0.67,3,0.09,0.99
UR Tempo,Orzhov Ozelot,0.0,1,0.0,0.98
UR Tempo,Ruby Storm,0.0,2,0.0,0.84
UR Tempo,Burn,1.0,1,0.02,1.0
UR Tempo,Infect,1.0,1,0.02,1.0
UR Tempo,Esper Vial,0.0,3,0.0,0.71
Stiflenought,Dimir Tempo,0.27,15,0.08,0.55
Stiflenought,Izzet Cutter,0.5,12,0.21,0.79
Stiflenought,Eldrazi Stompy,0.0,2,0.0,0.84
Stiflenought,Show and Tell,0.5,2,0.01,0.99
Stiflenought,Blue Cloudpost,0.33,6,0.04,0.78
Stiflenought,Doomsday,0.5,4,0.07,0.93
Stiflenought,Sneak and Show,0.6,5,0.15,0.95
Stiflenought,Mystic Forge Combo,0.6,5,0.15,0.95
Stiflenought,Affinity,0.44,9,0.14,0.79
Stiflenought,Cradle Control,0.0,3,0.0,0.71
Stiflenought,Lands.dec,0.5,2,0.01,0.99
Stiflenought,Death & Taxes,0.25,4,0.01,0.81
Stiflenought,Oops! All Spells,0.5,2,0.01,0.99
Stiflenought,UWx Control,0.67,3,0.09,0.99
Stiflenought,Reanimator,0.75,4,0.19,0.99
Stiflenought,UWx Stoneblade,0.0,1,0.0,0.98
Stiflenought,Painter Grindstone,0.5,2,0.01,0.99
Stiflenought,Mono Red Prison,0.71,7,0.29,0.96
Stiflenought,Cephalid Breakfast,0.67,3,0.09,0.99
Stiflenought,Bant Beanstalk,0.0,3,0.0,0.71
Stiflenought,Ad Nauseam Tendrils,0.33,3,0.01,0.91
Stiflenought,Domain Beanstalk,0.0,3,0.0,0.71
Stiflenought,The EPIC Storm,0.29,7,0.04,0.71
Stiflenought,Mardu Ocelot,1.0,1,0.02,1.0
Stiflenought,UR Tempo,0.5,2,0.01,0.99
Stiflenought,Stiflenought,0.5,2,0.01,0.99
Stiflenought,Boros Initiative,0.5,2,0.01,0.99
Stiflenought,Hogaak,0.0,1,0.0,0.98
Stiflenought,Maverick,1.0,1,0.02,1.0
Stiflenought,Green Post,0.0,1,0.0,0.98
Stiflenought,Beseech Storm,1.0,1,0.02,1.0
Stiflenought,Ruby Storm,0.0,2,0.0,0.84
Stiflenought,Burn,1.0,2,0.16,1.0
Stiflenought,Infect,1.0,1,0.02,1.0
Stiflenought,Boros Energy,0.0,2,0.0,0.84
Boros Initiative,Dimir Tempo,0.4,20,0.19,0.64
Boros Initiative,Izzet Cutter,0.33,9,0.07,0.7
Boros Initiative,Eldrazi Stompy,0.33,6,0.04,0.78
Boros Initiative,Show and Tell,0.8,10,0.44,0.97
Boros Initiative,Blue Cloudpost,0.33,6,0.04,0.78
Boros Initiative,Doomsday,0.25,4,0.01,0.81
Boros Initiative,Sneak and Show,0.71,7,0.29,0.96
Boros Initiative,Mystic Forge Combo,1.0,2,0.16,1.0
Boros Initiative,Affinity,0.4,5,0.05,0.85
Boros Initiative,Cradle Control,0.33,3,0.01,0.91
Boros Initiative,Lands.dec,0.5,2,0.01,0.99
Boros Initiative,Death & Taxes,0.0,1,0.0,0.98
Boros Initiative,UWx Control,0.5,2,0.01,0.99
Boros Initiative,Reanimator,0.2,5,0.01,0.72
Boros Initiative,UWx Stoneblade,0.33,3,0.01,0.91
Boros Initiative,Painter Grindstone,0.5,2,0.01,0.99
Boros Initiative,Mono Red Prison,0.5,2,0.01,0.99
Boros Initiative,Cephalid Breakfast,0.67,3,0.09,0.99
Boros Initiative,Bant Beanstalk,0.5,2,0.01,0.99
Boros Initiative,Ad Nauseam Tendrils,0.0,3,0.0,0.71
Boros Initiative,Grixis Tempo,0.25,4,0.01,0.81
Boros Initiative,The EPIC Storm,0.0,1,0.0,0.98
Boros Initiative,Mardu Ocelot,0.5,2,0.01,0.99
Boros Initiative,UR Tempo,0.5,2,0.01,0.99
Boros Initiative,Stiflenought,0.5,2,0.01,0.99
Boros Initiative,Boros Initiative,0.5,2,0.01,0.99
Boros Initiative,Maverick,0.5,2,0.01,0.99
Boros Initiative,Green Post,1.0,1,0.02,1.0
Boros Initiative,Dredge,1.0,1,0.02,1.0
Boros Initiative,Goblins,1.0,1,0.02,1.0
Boros Initiative,Ruby Storm,0.0,1,0.0,0.98
Boros Initiative,Burn,0.0,1,0.0,0.98
Boros Initiative,Mono Black,0.0,1,0.0,0.98
Boros Initiative,Temur Tempo,0.5,2,0.01,0.99
Hogaak,Dimir Tempo,0.31,16,0.11,0.59
Hogaak,Izzet Cutter,0.62,13,0.32,0.86
Hogaak,Eldrazi Stompy,0.71,7,0.29,0.96
Hogaak,Show and Tell,0.33,3,0.01,0.91
Hogaak,Blue Cloudpost,0.75,4,0.19,0.99
Hogaak,Doomsday,0.29,7,0.04,0.71
Hogaak,Sneak and Show,0.67,3,0.09,0.99
Hogaak,Mystic Forge Combo,0.5,4,0.07,0.93
Hogaak,Affinity,0.33,3,0.01,0.91
Hogaak,Cradle Control,0.6,5,0.15,0.95
Hogaak,Lands.dec,0.67,3,0.09,0.99
Hogaak,Death & Taxes,0.4,5,0.05,0.85
Hogaak,Oops! All Spells,0.0,2,0.0,0.84
Hogaak,UWx Control,0.33,3,0.01,0.91
Hogaak,Reanimator,0.67,3,0.09,0.99
Hogaak,UWx Stoneblade,1.0,1,0.02,1.0
Hogaak,Painter Grindstone,0.5,2,0.01,0.99
Hogaak,Mono Red Prison,0.5,2,0.01,0.99
Hogaak,Cephalid Breakfast,0.67,3,0.09,0.99
Hogaak,Bant Beanstalk,0.0,1,0.0,0.98
Hogaak,Ad Nauseam Tendrils,0.67,3,0.09,0.99
Hogaak,Domain Beanstalk,0.25,4,0.01,0.81
Hogaak,Grixis Tempo,0.67,3,0.09,0.99
Hogaak,The EPIC Storm,0.0,1,0.0,0.98
Hogaak,Mardu Ocelot,0.5,2,0.01,0.99
Hogaak,UR Tempo,0.75,4,0.19,0.99
Hogaak,Stiflenought,1.0,1,0.02,1.0
Hogaak,Hogaak,0.5,2,0.01,0.99
Hogaak,Maverick,0.5,2,0.01,0.99
Hogaak,Green Post,1.0,1,0.02,1.0
Hogaak,Dredge,1.0,1,0.02,1.0
Hogaak,Goblins,0.5,2,0.01,0.99
Hogaak,Orzhov Ozelot,0.0,1,0.0,0.98
