event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_19,Broa,,mainboard,Arbor Elf,4
,deck_19,Broa,,mainboard,Avenging Hunter,4
,deck_19,Broa,,mainboard,Bannerhide Krushok,2
,deck_19,Broa,,mainboard,Boarding Party,4
,deck_19,Broa,,mainboard,Eldrazi Repurposer,4
,deck_19,Broa,,mainboard,Forest,14
,deck_19,Broa,,mainboard,Jewel Thief,4
,deck_19,Broa,,mainboard,Malevolent Rumble,4
,deck_19,Broa,,mainboard,Mountain,2
,deck_19,Broa,,mainboard,Nyxborn Hydra,2
,deck_19,Broa,,mainboard,Ram Through,3
,deck_19,Broa,,mainboard,Sagu Wildling,2
,deck_19,Broa,,mainboard,Writhing Chrysalis,4
,deck_19,Broa,,mainboard,Wild Growth,3
,deck_19,Broa,,mainboard,Utopia Sprawl,4
,deck_19,Broa,,sideboard,Breath Weapon,2
,deck_19,Broa,,sideboard,Weather the Storm,4
,deck_19,Broa,,sideboard,Cast into the Fire,2
,deck_19,Broa,,sideboard,Fiery Cannonade,2
,deck_19,Broa,,sideboard,Relic of Progenitus,3
,deck_19,Broa,,sideboard,Gorilla Shaman,2
