a,b,winrate_a_vs_b,matches,ci_low,ci_high
Eggs Tron,Elves,0.17,6,0.0,0.64
Eggs Tron,Gruul Ramp,0.17,6,0.0,0.64
Eggs Tron,Mono Blue Faeries,0.0,1,0.0,0.98
Eggs Tron,Spy Combo,0.6,5,0.15,0.95
Eggs Tron,White Weenie,1.0,1,0.02,1.0
Eggs Tron,UB Faeries,1.0,3,0.29,1.0
Eggs Tron,Caw Gates,0.5,4,0.07,0.93
Eggs Tron,Mono Black Sacrifice,0.4,5,0.05,0.85
Eggs Tron,Golgari Gardens,0.5,6,0.12,0.88
Eggs Tron,UWx Familiar,0.5,4,0.07,0.93
Eggs Tron,Esper Affinity,0.5,2,0.01,0.99
Eggs Tron,Dimir Terror,0.5,2,0.01,0.99
Eggs Tron,Gruul Ponza,0.0,1,0.0,0.98
Eggs Tron,Altar Tron,0.5,2,0.01,0.99
Eggs Tron,Mono Red Synthesizer,0.0,1,0.0,0.98
Eggs Tron,Mono White Heroic,0.0,2,0.0,0.84
Eggs Tron,Izzet Skred,1.0,1,0.02,1.0
Eggs Tron,Dredge,0.0,1,0.0,0.98
Eggs Tron,Jeskai Ephemerate,1.0,1,0.02,1.0
Eggs Tron,Flicker Tron,0.5,2,0.01,0.99
Eggs Tron,Mono Red Burn,1.0,1,0.02,1.0
Eggs Tron,Jeskai Metalcraft,0.0,2,0.0,0.84
Eggs Tron,Dimir Affinity,1.0,1,0.02,1.0
Red Storm,Mono Red Madness,0.43,14,0.18,0.71
Red Storm,Mono Blue Terror,0.4,5,0.05,0.85
Red Storm,Jund Wildfire,0.67,6,0.22,0.96
Red Storm,Mono Red Rally,0.38,8,0.09,0.76
Red Storm,Rakdos Madness,0.57,7,0.18,0.9
Red Storm,Grixis Affinity,0.67,9,0.3,0.93
Red Storm,Elves,0.83,12,0.52,0.98
Red Storm,Gruul Ramp,1.0,3,0.29,1.0
Red Storm,Mono Blue Faeries,0.0,2,0.0,0.84
Red Storm,Spy Combo,0.67,6,0.22,0.96
Red Storm,White Weenie,1.0,1,0.02,1.0
Red Storm,UB Faeries,0.2,5,0.01,0.72
Red Storm,Caw Gates,0.67,6,0.22,0.96
Red Storm,Mono Black Sacrifice,0.2,5,0.01,0.72
Red Storm,Golgari Gardens,0.0,1,0.0,0.98
Red Storm,UWx Familiar,1.0,3,0.29,1.0
Red Storm,Esper Affinity,0.0,1,0.0,0.98
Red Storm,Dimir Terror,0.0,2,0.0,0.84
Red Storm,GW Bogles,1.0,2,0.16,1.0
Red Storm,Gruul Ponza,0.0,2,0.0,0.84
Red Storm,Altar Tron,0.5,2,0.01,0.99
Red Storm,Mono Red Synthesizer,0.0,2,0.0,0.84
Red Storm,Mono White Heroic,0.33,3,0.01,0.91
Red Storm,Orzhov Blade,1.0,2,0.16,1.0
Red Storm,Izzet Skred,1.0,1,0.02,1.0
Red Storm,Mono Red Burn,0.0,1,0.0,0.98
Red Storm,Defender Combo,1.0,1,0.02,1.0
Mono Green Stompy,Mono Red Madness,0.8,5,0.28,0.99
Mono Green Stompy,Mono Blue Terror,0.2,10,0.03,0.56
Mono Green Stompy,Jund Wildfire,0.44,9,0.14,0.79
Mono Green Stompy,Mono Red Rally,0.5,12,0.21,0.79
Mono Green Stompy,Rakdos Madness,0.5,4,0.07,0.93
Mono Green Stompy,Grixis Affinity,0.5,4,0.07,0.93
Mono Green Stompy,Elves,0.5,6,0.12,0.88
Mono Green Stompy,Mono Blue Faeries,0.0,4,0.0,0.6
Mono Green Stompy,Spy Combo,0.67,3,0.09,0.99
Mono Green Stompy,White Weenie,0.5,8,0.16,0.84
Mono Green Stompy,UB Faeries,0.6,5,0.15,0.95
Mono Green Stompy,Caw Gates,0.75,4,0.19,0.99
Mono Green Stompy,Mono Black Sacrifice,0.5,4,0.07,0.93
Mono Green Stompy,Golgari Gardens,0.33,3,0.01,0.91
Mono Green Stompy,UWx Familiar,0.0,1,0.0,0.98
Mono Green Stompy,Esper Affinity,1.0,2,0.16,1.0
Mono Green Stompy,Dimir Terror,0.33,3,0.01,0.91
Mono Green Stompy,GW Bogles,0.67,3,0.09,0.99
Mono Green Stompy,Gruul Ponza,0.67,3,0.09,0.99
Mono Green Stompy,Altar Tron,0.0,1,0.0,0.98
Mono Green Stompy,Mono Red Synthesizer,0.0,2,0.0,0.84
Mono Green Stompy,Mono White Heroic,0.75,4,0.19,0.99
Mono Green Stompy,Orzhov Blade,0.0,2,0.0,0.84
Mono Green Stompy,Dredge,0.25,4,0.01,0.81
Mono Green Stompy,Flicker Tron,0.0,1,0.0,0.98
Mono Green Stompy,Defender Combo,0.33,3,0.01,0.91
Mono Green Stompy,Jeskai Metalcraft,0.0,3,0.0,0.71
Mono Green Stompy,Dimir Affinity,0.5,2,0.01,0.99
Mono Black Pactdoll,Mono Red Madness,0.17,6,0.0,0.64
Mono Black Pactdoll,Mono Blue Terror,0.38,8,0.09,0.76
Mono Black Pactdoll,Jund Wildfire,0.45,11,0.17,0.77
Mono Black Pactdoll,Mono Red Rally,0.0,6,0.0,0.46
Mono Black Pactdoll,Rakdos Madness,0.62,13,0.32,0.86
Mono Black Pactdoll,Grixis Affinity,0.6,5,0.15,0.95
Mono Black Pactdoll,Elves,0.0,2,0.0,0.84
Mono Black Pactdoll,Gruul Ramp,0.25,4,0.01,0.81
Mono Black Pactdoll,Mono Blue Faeries,0.0,3,0.0,0.71
Mono Black Pactdoll,Spy Combo,0.67,3,0.09,0.99
Mono Black Pactdoll,White Weenie,0.0,3,0.0,0.71
Mono Black Pactdoll,UB Faeries,0.4,5,0.05,0.85
Mono Black Pactdoll,Caw Gates,0.0,1,0.0,0.98
Mono Black Pactdoll,Mono Black Sacrifice,0.8,5,0.28,0.99
Mono Black Pactdoll,Golgari Gardens,0.0,5,0.0,0.52
Mono Black Pactdoll,UWx Familiar,0.0,2,0.0,0.84
Mono Black Pactdoll,Esper Affinity,0.5,2,0.01,0.99
Mono Black Pactdoll,Dimir Terror,1.0,1,0.02,1.0
Mono Black Pactdoll,GW Bogles,0.5,2,0.01,0.99
Mono Black Pactdoll,Gruul Ponza,0.33,3,0.01,0.91
Mono Black Pactdoll,Altar Tron,0.5,2,0.01,0.99
Mono Black Pactdoll,Mono Red Synthesizer,0.33,3,0.01,0.91
Mono Black Pactdoll,Mono White Heroic,1.0,5,0.48,1.0
Mono Black Pactdoll,Orzhov Blade,1.0,1,0.02,1.0
Mono Black Pactdoll,Izzet Skred,0.0,2,0.0,0.84
Mono Black Pactdoll,Dredge,0.5,2,0.01,0.99
Mono Black Pactdoll,Jeskai Ephemerate,1.0,1,0.02,1.0
Mono Black Pactdoll,Defender Combo,0.4,5,0.05,0.85
Izzet Faeries,Mono Red Madness,0.67,9,0.3,0.93
Izzet Faeries,Mono Blue Terror,0.43,7,0.1,0.82
Izzet Faeries,Jund Wildfire,0.33,6,0.04,0.78
Izzet Faeries,Mono Red Rally,0.45,11,0.17,0.77
Izzet Faeries,Rakdos Madness,0.38,8,0.09,0.76
Izzet Faeries,Grixis Affinity,0.67,3,0.09,0.99
Izzet Faeries,Elves,0.67,3,0.09,0.99
Izzet Faeries,Gruul Ramp,0.5,4,0.07,0.93
Izzet Faeries,Mono Blue Faeries,0.57,7,0.18,0.9
Izzet Faeries,Spy Combo,0.5,4,0.07,0.93
Izzet Faeries,White Weenie,0.33,6,0.04,0.78
Izzet Faeries,UB Faeries,0.33,3,0.01,0.91
Izzet Faeries,Caw Gates,0.6,5,0.15,0.95
Izzet Faeries,Mono Black Sacrifice,0.6,5,0.15,0.95
Izzet Faeries,Golgari Gardens,1.0,2,0.16,1.0
Izzet Faeries,UWx Familiar,1.0,1,0.02,1.0
Izzet Faeries,Esper Affinity,0.75,4,0.19,0.99
Izzet Faeries,Dimir Terror,0.25,4,0.01,0.81
Izzet Faeries,GW Bogles,0.0,3,0.0,0.71
Izzet Faeries,Gruul Ponza,0.5,2,0.01,0.99
Izzet Faeries,Altar Tron,1.0,3,0.29,1.0
Izzet Faeries,Mono Red Synthesizer,1.0,1,0.02,1.0
Izzet Faeries,Mono White Heroic,0.0,1,0.0,0.98
Izzet Faeries,Orzhov Blade,0.5,2,0.01,0.99
Izzet Faeries,Izzet Skred,1.0,2,0.16,1.0
Izzet Faeries,Jeskai Ephemerate,0.33,3,0.01,0.91
Izzet Faeries,Flicker Tron,0.0,1,0.0,0.98
Izzet Faeries,Defender Combo,0.5,2,0.01,0.99
Izzet Faeries,Dimir Affinity,1.0,1,0.02,1.0
Naya Gates,Mono Red Madness,0.75,4,0.19,0.99
Naya Gates,Mono Blue Terror,0.67,6,0.22,0.96
Naya Gates,Jund Wildfire,0.4,5,0.05,0.85
Naya Gates,Mono Red Rally,0.67,6,0.22,0.96
Naya Gates,Rakdos Madness,0.33,6,0.04,0.78
Naya Gates,Grixis Affinity,0.57,7,0.18,0.9
Naya Gates,Elves,0.2,5,0.01,0.72
Naya Gates,Gruul Ramp,0.5,2,0.01,0.99
Naya Gates,Mono Blue Faeries,0.25,4,0.01,0.81
Naya Gates,Spy Combo,0.38,8,0.09,0.76
Naya Gates,White Weenie,0.33,6,0.04,0.78
Naya Gates,UB Faeries,0.33,3,0.01,0.91
Naya Gates,Caw Gates,0.5,2,0.01,0.99
Naya Gates,Mono Black Sacrifice,0.5,4,0.07,0.93
Naya Gates,Golgari Gardens,0.4,5,0.05,0.85
Naya Gates,UWx Familiar,1.0,1,0.02,1.0
Naya Gates,Esper Affinity,1.0,3,0.29,1.0
Naya Gates,Dimir Terror,1.0,5,0.48,1.0
Naya Gates,GW Bogles,0.5,2,0.01,0.99
Naya Gates,Gruul Ponza,0.5,2,0.01,0.99
Naya Gates,Altar Tron,1.0,2,0.16,1.0
Naya Gates,Mono Red Synthesizer,1.0,1,0.02,1.0
Naya Gates,Mono White Heroic,1.0,1,0.02,1.0
Naya Gates,Orzhov Blade,0.67,3,0.09,0.99
Naya Gates,Izzet Skred,1.0,1,0.02,1.0
Naya Gates,Dredge,0.5,2,0.01,0.99
Naya Gates,Flicker Tron,0.0,1,0.0,0.98
Naya Gates,Jeskai Metalcraft,0.5,4,0.07,0.93
Naya Gates,Dimir Affinity,0.0,1,0.0,0.98
Mono Red Dredge,Mono Red Madness,0.13,8,0.0,0.53
Mono Red Dredge,Mono Blue Terror,0.36,11,0.11,0.69
Mono Red Dredge,Jund Wildfire,0.36,11,0.11,0.69
Mono Red Dredge,Mono Red Rally,0.25,8,0.03,0.65
Mono Red Dredge,Rakdos Madness,0.4,5,0.05,0.85
Mono Red Dredge,Grixis Affinity,0.44,9,0.14,0.79
Mono Red Dredge,Elves,0.67,9,0.3,0.93
Mono Red Dredge,Gruul Ramp,0.25,4,0.01,0.81
Mono Red Dredge,Mono Blue Faeries,0.0,4,0.0,0.6
Mono Red Dredge,Spy Combo,0.5,4,0.07,0.93
Mono Red Dredge,White Weenie,0.0,2,0.0,0.84
Mono Red Dredge,UB Faeries,1.0,2,0.16,1.0
Mono Red Dredge,Caw Gates,0.0,1,0.0,0.98
Mono Red Dredge,Golgari Gardens,1.0,1,0.02,1.0
Mono Red Dredge,Esper Affinity,0.0,1,0.0,0.98
Mono Red Dredge,Dimir Terror,1.0,1,0.02,1.0
Mono Red Dredge,GW Bogles,0.0,1,0.0,0.98
Mono Red Dredge,Gruul Ponza,1.0,1,0.02,1.0
Mono Red Dredge,Altar Tron,0.5,2,0.01,0.99
Mono Red Dredge,Mono Red Synthesizer,0.0,1,0.0,0.98
Mono Red Dredge,Orzhov Blade,0.0,1,0.0,0.98
Mono Red Dredge,Izzet Skred,0.75,4,0.19,0.99
Mono Red Dredge,Dredge,0.0,1,0.0,0.98
Mono Red Dredge,Jeskai Ephemerate,1.0,1,0.02,1.0
Mono Red Dredge,Mono Red Burn,1.0,1,0.02,1.0
Mono Red Dredge,Defender Combo,0.0,1,0.0,0.98
Mono Red Dredge,Mardu Metalcraft,0.0,1,0.0,0.98
Goblin Combo (MoggWarts),Mono Red Madness,0.13,8,0.0,0.53
Goblin Combo (MoggWarts),Mono Blue Terror,0.29,7,0.04,0.71
Goblin Combo (MoggWarts),Jund Wildfire,0.5,4,0.07,0.93
Goblin Combo (MoggWarts),Mono Red Rally,0.5,10,0.19,0.81
Goblin Combo (MoggWarts),Rakdos Madness,0.33,6,0.04,0.78
Goblin Combo (MoggWarts),Grixis Affinity,1.0,2,0.16,1.0
Goblin Combo (MoggWarts),Elves,0.67,3,0.09,0.99
Goblin Combo (MoggWarts),Gruul Ramp,0.4,5,0.05,0.85
Goblin Combo (MoggWarts),Mono Blue Faeries,0.2,5,0.01,0.72
Goblin Combo (MoggWarts),Spy Combo,0.33,3,0.01,0.91
Goblin Combo (MoggWarts),White Weenie,0.67,3,0.09,0.99
Goblin Combo (MoggWarts),UB Faeries,0.5,6,0.12,0.88
Goblin Combo (MoggWarts),Caw Gates,0.67,3,0.09,0.99
Goblin Combo (MoggWarts),Golgari Gardens,0.67,3,0.09,0.99
Goblin Combo (MoggWarts),UWx Familiar,1.0,5,0.48,1.0
Goblin Combo (MoggWarts),Esper Affinity,1.0,1,0.02,1.0
Goblin Combo (MoggWarts),Dimir Terror,0.33,3,0.01,0.91
Goblin Combo (MoggWarts),GW Bogles,0.0,1,0.0,0.98
Goblin Combo (MoggWarts),Gruul Ponza,0.2,5,0.01,0.72
Goblin Combo (MoggWarts),Mono Red Synthesizer,0.0,1,0.0,0.98
Goblin Combo (MoggWarts),Mono White Heroic,0.5,2,0.01,0.99
Goblin Combo (MoggWarts),Orzhov Blade,1.0,1,0.02,1.0
Goblin Combo (MoggWarts),Izzet Skred,0.5,2,0.01,0.99
Goblin Combo (MoggWarts),Dredge,0.67,3,0.09,0.99
Goblin Combo (MoggWarts),Jeskai Ephemerate,1.0,2,0.16,1.0
Goblin Combo (MoggWarts),Mono Red Burn,0.0,1,0.0,0.98
Goblin Combo (MoggWarts),Mardu Metalcraft,1.0,1,0.02,1.0
Dimir Abjure,Mono Red Madness,0.56,9,0.21,0.86
Dimir Abjure,Mono Blue Terror,0.67,6,0.22,0.96
Dimir Abjure,Jund Wildfire,0.22,9,0.03,0.6
Dimir Abjure,Mono Red Rally,0.4,5,0.05,0.85
Dimir Abjure,Rakdos Madness,0.6,5,0.15,0.95
Dimir Abjure,Grixis Affinity,0.4,5,0.05,0.85
Dimir Abjure,Elves,0.0,1,0.0,0.98
Dimir Abjure,Gruul Ramp,0.25,4,0.01,0.81
Dimir Abjure,Mono Blue Faeries,0.63,8,0.24,0.91
Dimir Abjure,Spy Combo,0.5,2,0.01,0.99
Dimir Abjure,White Weenie,0.43,7,0.1,0.82
Dimir Abjure,UB Faeries,1.0,3,0.29,1.0
Dimir Abjure,Caw Gates,0.5,4,0.07,0.93
Dimir Abjure,Mono Black Sacrifice,1.0,2,0.16,1.0
Dimir Abjure,Golgari Gardens,0.0,1,0.0,0.98
Dimir Abjure,UWx Familiar,0.5,2,0.01,0.99
Dimir Abjure,Esper Affinity,0.0,1,0.0,0.98
Dimir Abjure,GW Bogles,0.5,2,0.01,0.99
Dimir Abjure,Gruul Ponza,0.0,2,0.0,0.84
Dimir Abjure,Mono Red Synthesizer,0.0,1,0.0,0.98
Dimir Abjure,Dredge,0.5,2,0.01,0.99
Dimir Abjure,Flicker Tron,0.5,2,0.01,0.99
Dimir Abjure,Defender Combo,0.0,2,0.0,0.84
Dimir Abjure,Mardu Metalcraft,0.0,1,0.0,0.98
Retriever Combo,Mono Red Madness,0.0,5,0.0,0.52
Retriever Combo,Mono Blue Terror,0.08,12,0.0,0.38
Retriever Combo,Jund Wildfire,1.0,4,0.4,1.0
Retriever Combo,Mono Red Rally,0.33,6,0.04,0.78
Retriever Combo,Rakdos Madness,0.6,5,0.15,0.95
Retriever Combo,Grixis Affinity,0.5,4,0.07,0.93
Retriever Combo,Elves,0.0,3,0.0,0.71
Retriever Combo,Gruul Ramp,0.0,1,0.0,0.98
Retriever Combo,Mono Blue Faeries,0.0,4,0.0,0.6
Retriever Combo,Spy Combo,0.5,2,0.01,0.99
Retriever Combo,White Weenie,1.0,1,0.02,1.0
Retriever Combo,UB Faeries,0.75,4,0.19,0.99
Retriever Combo,Mono Black Sacrifice,0.0,2,0.0,0.84
Retriever Combo,Golgari Gardens,0.0,2,0.0,0.84
Retriever Combo,UWx Familiar,0.0,1,0.0,0.98
Retriever Combo,Dimir Terror,0.5,6,0.12,0.88
Retriever Combo,GW Bogles,1.0,1,0.02,1.0
Retriever Combo,Gruul Ponza,0.0,1,0.0,0.98
Retriever Combo,Altar Tron,0.0,1,0.0,0.98
Retriever Combo,Mono Red Synthesizer,0.0,2,0.0,0.84
Retriever Combo,Orzhov Blade,1.0,1,0.02,1.0
Retriever Combo,Dredge,1.0,1,0.02,1.0
Retriever Combo,Jeskai Ephemerate,1.0,2,0.16,1.0
Retriever Combo,Flicker Tron,1.0,1,0.02,1.0
Retriever Combo,Mono Red Burn,1.0,1,0.02,1.0
Retriever Combo,Jeskai Metalcraft,1.0,1,0.02,1.0
Cascade Tron,Mono Red Madness,0.33,3,0.01,0.91
Cascade Tron,Mono Blue Terror,0.33,3,0.01,0.91
Cascade Tron,Jund Wildfire,0.5,4,0.07,0.93
Cascade Tron,Mono Red Rally,0.57,7,0.18,0.9
Cascade Tron,Rakdos Madness,0.4,5,0.05,0.85
Cascade Tron,Grixis Affinity,0.67,3,0.09,0.99
Cascade Tron,Elves,0.5,2,0.01,0.99
Cascade Tron,Gruul Ramp,0.33,3,0.01,0.91
Cascade Tron,Mono Blue Faeries,0.0,2,0.0,0.84
Cascade Tron,Spy Combo,1.0,1,0.02,1.0
Cascade Tron,White Weenie,0.67,3,0.09,0.99
Cascade Tron,UB Faeries,0.0,2,0.0,0.84
Cascade Tron,Mono Black Sacrifice,0.2,5,0.01,0.72
Cascade Tron,Golgari Gardens,1.0,1,0.02,1.0
Cascade Tron,UWx Familiar,0.5,2,0.01,0.99
Cascade Tron,Esper Affinity,0.5,4,0.07,0.93
Cascade Tron,Dimir Terror,0.67,3,0.09,0.99
Cascade Tron,GW Bogles,0.0,1,0.0,0.98
Cascade Tron,Gruul Ponza,0.0,2,0.0,0.84
Cascade Tron,Mono White Heroic,0.33,3,0.01,0.91
Cascade Tron,Orzhov Blade,1.0,1,0.02,1.0
Cascade Tron,Izzet Skred,1.0,1,0.02,1.0
Cascade Tron,Dredge,1.0,1,0.02,1.0
Cascade Tron,Mono Red Burn,1.0,1,0.02,1.0
Cascade Tron,Defender Combo,0.0,2,0.0,0.84
Cascade Tron,Mardu Metalcraft,1.0,1,0.02,1.0
Naya Initiative,Mono Red Madness,0.57,7,0.18,0.9
Naya Initiative,Mono Blue Terror,0.5,6,0.12,0.88
Naya Initiative,Jund Wildfire,0.5,4,0.07,0.93
Naya Initiative,Mono Red Rally,0.5,2,0.01,0.99
Naya Initiative,Grixis Affinity,0.8,5,0.28,0.99
Naya Initiative,Elves,0.0,2,0.0,0.84
Naya Initiative,Gruul Ramp,0.0,1,0.0,0.98
Naya Initiative,Mono Blue Faeries,0.0,1,0.0,0.98
Naya Initiative,Spy Combo,0.67,3,0.09,0.99
Naya Initiative,White Weenie,1.0,2,0.16,1.0
Naya Initiative,UB Faeries,0.67,3,0.09,0.99
Naya Initiative,Caw Gates,0.75,4,0.19,0.99
Naya Initiative,Mono Black Sacrifice,0.67,3,0.09,0.99
Naya Initiative,Golgari Gardens,0.75,4,0.19,0.99
Naya Initiative,UWx Familiar,0.5,4,0.07,0.93
Naya Initiative,Esper Affinity,1.0,2,0.16,1.0
Naya Initiative,Dimir Terror,0.5,4,0.07,0.93
Naya Initiative,GW Bogles,0.5,2,0.01,0.99
Naya Initiative,Altar Tron,0.33,3,0.01,0.91
Naya Initiative,Mono Red Synthesizer,0.0,1,0.0,0.98
Naya Initiative,Jeskai Ephemerate,0.0,1,0.0,0.98
Naya Initiative,Flicker Tron,0.0,1,0.0,0.98
Naya Initiative,Mono Red Burn,1.0,1,0.02,1.0
Gruul Eldrazi,Mono Red Madness,0.25,4,0.01,0.81
Gruul Eldrazi,Mono Blue Terror,0.5,6,0.12,0.88
Gruul Eldrazi,Jund Wildfire,0.5,4,0.07,0.93
Gruul Eldrazi,Mono Red Rally,0.5,2,0.01,0.99
Gruul Eldrazi,Rakdos Madness,0.29,7,0.04,0.71
Gruul Eldrazi,Grixis Affinity,0.67,3,0.09,0.99
Gruul Eldrazi,Elves,0.0,2,0.0,0.84
Gruul Eldrazi,Gruul Ramp,0.33,3,0.01,0.91
Gruul Eldrazi,Mono Blue Faeries,1.0,1,0.02,1.0
Gruul Eldrazi,Spy Combo,0.33,3,0.01,0.91
Gruul Eldrazi,White Weenie,1.0,1,0.02,1.0
Gruul Eldrazi,Caw Gates,0.0,1,0.0,0.98
Gruul Eldrazi,Golgari Gardens,0.0,1,0.0,0.98
Gruul Eldrazi,UWx Familiar,0.0,1,0.0,0.98
Gruul Eldrazi,Esper Affinity,1.0,1,0.02,1.0
Gruul Eldrazi,Dimir Terror,0.0,1,0.0,0.98
Gruul Eldrazi,Gruul Ponza,0.0,1,0.0,0.98
Gruul Eldrazi,Altar Tron,0.0,1,0.0,0.98
Gruul Eldrazi,Mono Red Synthesizer,1.0,1,0.02,1.0
Gruul Eldrazi,Mono White Heroic,0.0,1,0.0,0.98
Gruul Eldrazi,Orzhov Blade,1.0,1,0.02,1.0
Gruul Eldrazi,Dredge,0.5,2,0.01,0.99
Gruul Eldrazi,Defender Combo,0.0,1,0.0,0.98
Gruul Eldrazi,Jeskai Metalcraft,0.0,1,0.0,0.98
Tireless Tribe Combo,Mono Red Madness,0.0,2,0.0,0.84
Tireless Tribe Combo,Mono Blue Terror,0.63,8,0.24,0.91
Tireless Tribe Combo,Jund Wildfire,0.6,5,0.15,0.95
Tireless Tribe Combo,Mono Red Rally,0.67,3,0.09,0.99
Tireless Tribe Combo,Rakdos Madness,0.25,4,0.01,0.81
Tireless Tribe Combo,Grixis Affinity,0.67,6,0.22,0.96
Tireless Tribe Combo,Elves,0.0,2,0.0,0.84
Tireless Tribe Combo,Gruul Ramp,1.0,1,0.02,1.0
Tireless Tribe Combo,Mono Blue Faeries,0.0,2,0.0,0.84
Tireless Tribe Combo,Spy Combo,1.0,2,0.16,1.0
Tireless Tribe Combo,White Weenie,0.75,4,0.19,0.99
Tireless Tribe Combo,UB Faeries,0.0,1,0.0,0.98
Tireless Tribe Combo,Caw Gates,0.0,1,0.0,0.98
Tireless Tribe Combo,Mono Black Sacrifice,0.0,3,0.0,0.71
Tireless Tribe Combo,Golgari Gardens,0.5,2,0.01,0.99
Tireless Tribe Combo,Esper Affinity,1.0,1,0.02,1.0
Tireless Tribe Combo,GW Bogles,0.0,1,0.0,0.98
Tireless Tribe Combo,Gruul Ponza,0.0,1,0.0,0.98
Tireless Tribe Combo,Mono White Heroic,1.0,1,0.02,1.0
Tireless Tribe Combo,Dredge,1.0,2,0.16,1.0
Tireless Tribe Combo,Mono Red Burn,0.5,2,0.01,0.99
Tireless Tribe Combo,Mardu Metalcraft,0.0,1,0.0,0.98
Grixis Control,Mono Red Madness,0.33,3,0.01,0.91
Grixis Control,Mono Blue Terror,0.6,5,0.15,0.95
Grixis Control,Jund Wildfire,0.5,4,0.07,0.93
Grixis Control,Mono Red Rally,0.0,2,0.0,0.84
Grixis Control,Rakdos Madness,0.0,3,0.0,0.71
Grixis Control,Grixis Affinity,0.5,2,0.01,0.99
Grixis Control,Elves,0.67,3,0.09,0.99
Grixis Control,Gruul Ramp,0.0,3,0.0,0.71
Grixis Control,Mono Blue Faeries,0.33,3,0.01,0.91
Grixis Control,Spy Combo,1.0,3,0.29,1.0
Grixis Control,White Weenie,0.6,5,0.15,0.95
Grixis Control,UB Faeries,0.25,4,0.01,0.81
Grixis Control,Mono Black Sacrifice,1.0,1,0.02,1.0
Grixis Control,Dimir Terror,0.67,3,0.09,0.99
Grixis Control,Gruul Ponza,0.5,2,0.01,0.99
Grixis Control,Altar Tron,0.0,1,0.0,0.98
Grixis Control,Mono White Heroic,0.5,2,0.01,0.99
Grixis Control,Mardu Metalcraft,1.0,1,0.02,1.0
Esper Gates,Mono Red Madness,0.75,4,0.19,0.99
Esper Gates,Mono Blue Terror,0.33,9,0.07,0.7
Esper Gates,Jund Wildfire,0.6,5,0.15,0.95
Esper Gates,Mono Red Rally,0.75,4,0.19,0.99
Esper Gates,Rakdos Madness,0.0,3,0.0,0.71
Esper Gates,Grixis Affinity,0.38,8,0.09,0.76
Esper Gates,Elves,1.0,3,0.29,1.0
Esper Gates,Gruul Ramp,0.0,4,0.0,0.6
Esper Gates,Mono Blue Faeries,0.0,1,0.0,0.98
Esper Gates,Spy Combo,0.0,2,0.0,0.84
Esper Gates,UB Faeries,1.0,2,0.16,1.0
Esper Gates,Caw Gates,0.0,3,0.0,0.71
Esper Gates,UWx Familiar,0.5,2,0.01,0.99
Esper Gates,GW Bogles,1.0,2,0.16,1.0
Esper Gates,Gruul Ponza,0.0,1,0.0,0.98
Esper Gates,Dredge,1.0,1,0.02,1.0
Esper Gates,Jeskai Ephemerate,0.5,2,0.01,0.99
Esper Gates,Flicker Tron,0.0,2,0.0,0.84
Temur Control,Mono Red Madness,0.5,4,0.07,0.93
Temur Control,Jund Wildfire,1.0,2,0.16,1.0
Temur Control,Mono Red Rally,0.83,6,0.36,1.0
Temur Control,Rakdos Madness,0.5,2,0.01,0.99
Temur Control,Grixis Affinity,0.0,2,0.0,0.84
Temur Control,Elves,0.0,2,0.0,0.84
Temur Control,Gruul Ramp,0.33,3,0.01,0.91
Temur Control,Mono Blue Faeries,1.0,3,0.29,1.0
Temur Control,Spy Combo,0.33,3,0.01,0.91
Temur Control,White Weenie,0.5,2,0.01,0.99
Temur Control,UB Faeries,0.0,2,0.0,0.84
Temur Control,Mono Black Sacrifice,0.5,2,0.01,0.99
Temur Control,UWx Familiar,0.0,1,0.0,0.98
Temur Control,Dimir Terror,1.0,1,0.02,1.0
Temur Control,GW Bogles,0.0,1,0.0,0.98
Temur Control,Mono White Heroic,0.0,1,0.0,0.98
Temur Control,Orzhov Blade,0.0,1,0.0,0.98
Temur Control,Izzet Skred,1.0,1,0.02,1.0
Temur Control,Defender Combo,0.5,2,0.01,0.99
Temur Control,Mardu Metalcraft,1.0,1,0.02,1.0
Temur Control,Jeskai Metalcraft,0.0,1,0.0,0.98
Temur Control,Dimir Affinity,0.5,2,0.01,0.99
Esper Metalcraft,Mono Red Madness,0.43,7,0.1,0.82
Esper Metalcraft,Mono Blue Terror,0.63,8,0.24,0.91
Esper Metalcraft,Jund Wildfire,1.0,4,0.4,1.0
Esper Metalcraft,Mono Red Rally,0.6,5,0.15,0.95
Esper Metalcraft,Rakdos Madness,0.5,4,0.07,0.93
Esper Metalcraft,Grixis Affinity,0.0,2,0.0,0.84
Esper Metalcraft,Elves,0.0,2,0.0,0.84
Esper Metalcraft,Mono Blue Faeries,1.0,2,0.16,1.0
Esper Metalcraft,Spy Combo,0.0,1,0.0,0.98
Esper Metalcraft,Caw Gates,0.0,1,0.0,0.98
Esper Metalcraft,Golgari Gardens,1.0,1,0.02,1.0
Esper Metalcraft,Esper Affinity,0.0,2,0.0,0.84
Esper Metalcraft,Dimir Terror,0.0,1,0.0,0.98
Esper Metalcraft,Mono Red Synthesizer,0.0,1,0.0,0.98
Esper Metalcraft,Flicker Tron,0.0,1,0.0,0.98
Esper Metalcraft,Mono Red Burn,1.0,1,0.02,1.0
Goblins,Mono Red Madness,0.0,5,0.0,0.52
Goblins,Mono Blue Terror,0.5,4,0.07,0.93
Goblins,Jund Wildfire,0.0,1,0.0,0.98
Goblins,Mono Red Rally,0.0,2,0.0,0.84
Goblins,Rakdos Madness,1.0,1,0.02,1.0
